machine_id,target_quantity,production_day,production_month,production_day_of_week,is_weekend,shift_encoded,previous_units_produced,previous_rejection_rate,rolling_3_production_avg,rolling_3_rejection_avg
4,969,23,1,4,0,0,1017.0,4.6,1005.0,3.91
4,985,23,1,4,0,1,1022.0,5.89,1016.33,4.36
4,992,23,1,4,0,2,918.0,4.97,985.67,5.15
5,972,23,1,4,0,0,945.0,1.46,927.67,3.6
5,920,23,1,4,0,1,915.0,1.93,928.33,2.77
5,956,23,1,4,0,2,849.0,7.31,903.0,3.57
1,1044,24,1,5,1,0,1008.0,3.63,977.67,3.4
1,996,24,1,5,1,1,937.0,5.92,967.33,3.8
1,995,24,1,5,1,2,1017.0,1.07,987.33,3.54
2,914,24,1,5,1,0,911.0,1.83,919.0,4.49
2,910,24,1,5,1,1,952.0,6.67,930.67,4.5
2,928,24,1,5,1,2,891.0,1.55,918.0,3.35
3,796,24,1,5,1,0,752.0,2.21,762.0,4.93
3,814,24,1,5,1,1,803.0,6.3,776.33,4.78
3,814,24,1,5,1,2,756.0,7.01,770.33,5.17
4,993,24,1,5,1,0,974.0,1.22,971.33,4.03
4,997,24,1,5,1,1,1029.0,5.94,973.67,4.04
4,999,24,1,5,1,2,938.0,6.94,980.33,4.7
5,925,24,1,5,1,0,914.0,2.35,892.67,3.86
5,942,24,1,5,1,1,906.0,1.41,889.67,3.69
5,979,24,1,5,1,2,869.0,3.01,896.33,2.26
1,1020,25,1,6,1,0,873.0,1.13,942.33,2.71
1,988,25,1,6,1,1,1004.0,7.21,964.67,3.14
1,999,25,1,6,1,2,985.0,3.43,954.0,3.92
2,919,25,1,6,1,0,934.0,3.51,925.67,3.91
2,908,25,1,6,1,1,954.0,2.15,926.33,2.4
2,915,25,1,6,1,2,945.0,3.57,944.33,3.08
3,810,25,1,6,1,0,856.0,2.84,805.0,5.38
3,804,25,1,6,1,1,865.0,2.48,825.67,4.11
3,796,25,1,6,1,2,785.0,1.38,835.33,2.23
4,976,25,1,6,1,0,1003.0,5.73,990.0,6.2
4,1013,25,1,6,1,1,904.0,3.32,948.33,5.33
4,995,25,1,6,1,2,955.0,4.79,954.0,4.61
5,917,25,1,6,1,0,898.0,7.23,891.0,3.88
5,939,25,1,6,1,1,942.0,5.33,903.0,5.19
5,967,25,1,6,1,2,886.0,3.7,908.67,5.42
1,961,26,1,0,0,0,938.0,6.57,975.67,5.74
1,979,26,1,0,0,1,1016.0,0.97,979.67,3.66
1,1002,26,1,0,0,2,992.0,1.2,982.0,2.91
2,928,26,1,0,0,0,868.0,4.93,922.33,3.55
2,919,26,1,0,0,1,897.0,4.27,903.33,4.26
2,930,26,1,0,0,2,913.0,6.84,892.67,5.35
3,804,26,1,0,0,0,790.0,2.11,813.33,1.99
3,795,26,1,0,0,1,865.0,6.49,813.33,3.33
3,816,26,1,0,0,2,739.0,3.52,798.0,4.04
4,982,26,1,0,0,0,974.0,6.7,944.33,4.94
4,980,26,1,0,0,1,959.0,6.53,962.67,6.01
4,976,26,1,0,0,2,989.0,4.17,974.0,5.8
5,971,26,1,0,0,0,900.0,4.26,909.33,4.43
5,933,26,1,0,0,1,900.0,6.64,895.33,4.87
5,970,26,1,0,0,2,951.0,4.61,917.0,5.17
1,1002,27,1,1,0,0,1000.0,3.38,1002.67,1.85
1,1022,27,1,1,0,1,950.0,2.86,980.67,2.48
1,977,27,1,1,0,2,969.0,4.06,973.0,3.43
2,887,27,1,1,0,0,924.0,6.1,911.33,5.74
2,909,27,1,1,0,1,931.0,1.79,922.67,4.91
2,891,27,1,1,0,2,939.0,4.09,931.33,3.99
3,750,27,1,1,0,0,694.0,7.1,766.0,5.7
3,772,27,1,1,0,1,780.0,7.03,737.67,5.88
3,777,27,1,1,0,2,761.0,3.18,745.0,5.77
4,979,27,1,1,0,0,983.0,3.72,977.0,4.81
4,1013,27,1,1,0,1,992.0,6.68,988.0,4.86
4,1006,27,1,1,0,2,1052.0,7.23,1009.0,5.88
5,953,27,1,1,0,0,910.0,1.3,920.33,4.18
5,990,27,1,1,0,1,941.0,2.79,934.0,2.9
5,973,27,1,1,0,2,909.0,2.15,920.0,2.08
1,1016,28,1,2,0,0,932.0,2.2,950.33,3.04
1,970,28,1,2,0,1,964.0,4.93,955.0,3.73
1,1001,28,1,2,0,2,933.0,6.04,943.0,4.39
2,905,28,1,2,0,0,871.0,2.46,913.67,2.78
2,891,28,1,2,0,1,915.0,3.79,908.33,3.45
2,934,28,1,2,0,2,910.0,4.51,898.67,3.59
3,801,28,1,2,0,0,799.0,2.2,780.0,4.14
3,775,28,1,2,0,1,780.0,6.7,780.0,4.03
3,780,28,1,2,0,2,843.0,6.95,807.33,5.28
4,1045,28,1,2,0,0,966.0,1.33,1003.33,5.08
4,991,28,1,2,0,1,859.0,2.83,959.0,3.8
4,958,28,1,2,0,2,1002.0,7.14,942.33,3.77
5,938,28,1,2,0,0,910.0,4.01,920.0,2.98
5,913,28,1,2,0,1,886.0,2.85,901.67,3.0
5,968,28,1,2,0,2,934.0,1.48,910.0,2.78
1,960,29,1,3,0,0,947.0,1.04,948.0,4.0
1,971,29,1,3,0,1,969.0,2.71,949.67,3.26
1,1000,29,1,3,0,2,835.0,3.02,917.0,2.26
2,922,29,1,3,0,0,804.0,6.62,876.33,4.97
2,898,29,1,3,0,1,878.0,6.99,864.0,6.04
2,874,29,1,3,0,2,931.0,6.81,871.0,6.81
3,803,29,1,3,0,0,737.0,7.18,786.67,6.94
3,790,29,1,3,0,1,801.0,0.99,793.67,5.04
3,822,29,1,3,0,2,822.0,2.72,786.67,3.63
4,1017,29,1,3,0,0,989.0,2.85,950.0,4.27
4,989,29,1,3,0,1,960.0,7.34,983.67,5.78
4,1015,29,1,3,0,2,992.0,4.43,980.33,4.87
5,955,29,1,3,0,0,904.0,1.95,908.0,2.09
5,977,29,1,3,0,1,929.0,4.91,922.33,2.78
5,964,29,1,3,0,2,977.0,2.5,936.67,3.12
1,1010,30,1,4,0,0,939.0,7.12,914.33,4.28
1,1026,30,1,4,0,1,966.0,7.29,913.33,5.81
1,1000,30,1,4,0,2,887.0,5.94,930.67,6.78
2,884,30,1,4,0,0,825.0,0.96,878.0,4.92
2,904,30,1,4,0,1,837.0,3.79,864.33,3.85
2,892,30,1,4,0,2,852.0,6.06,838.0,3.6
3,812,30,1,4,0,0,874.0,5.72,832.33,3.14
3,801,30,1,4,0,1,796.0,3.28,830.67,3.91
3,808,30,1,4,0,2,776.0,2.39,815.33,3.8
4,975,30,1,4,0,0,907.0,3.61,953.0,5.13
4,1010,30,1,4,0,1,986.0,3.9,961.67,3.98
4,974,30,1,4,0,2,1067.0,7.14,986.67,4.88
5,969,30,1,4,0,0,1004.0,4.38,970.0,3.93
5,969,30,1,4,0,1,938.0,4.67,973.0,3.85
5,956,30,1,4,0,2,939.0,5.63,960.33,4.89
1,1006,31,1,5,1,0,1004.0,2.14,952.33,5.12
1,995,31,1,5,1,1,946.0,3.57,945.67,3.88
1,987,31,1,5,1,2,914.0,6.54,954.67,4.08
2,899,31,1,5,1,0,958.0,4.77,882.33,4.87
2,939,31,1,5,1,1,888.0,3.9,899.33,4.91
2,904,31,1,5,1,2,911.0,5.4,919.0,4.69
3,773,31,1,5,1,0,827.0,4.28,799.67,3.32
3,765,31,1,5,1,1,794.0,3.29,799.0,3.32
3,771,31,1,5,1,2,779.0,3.11,800.0,3.56
4,992,31,1,5,1,0,1023.0,1.92,1025.33,4.32
4,1025,31,1,5,1,1,975.0,2.99,1021.67,4.02
4,979,31,1,5,1,2,977.0,3.93,991.67,2.95
5,978,31,1,5,1,0,971.0,3.38,949.33,4.56
5,953,31,1,5,1,1,976.0,4.97,962.0,4.66
5,959,31,1,5,1,2,968.0,1.53,971.67,3.29
1,1009,1,2,6,1,0,980.0,7.2,946.67,5.77
1,1011,1,2,6,1,1,957.0,5.81,950.33,6.52
1,991,1,2,6,1,2,970.0,1.12,969.0,4.71
2,853,1,2,6,1,0,820.0,2.73,873.0,4.01
2,888,1,2,6,1,1,840.0,1.87,857.0,3.33
2,882,1,2,6,1,2,891.0,7.09,850.33,3.9
3,806,1,2,6,1,0,719.0,2.18,764.0,2.86
3,804,1,2,6,1,1,738.0,1.73,745.33,2.34
3,794,1,2,6,1,2,760.0,2.31,739.0,2.07
4,1035,1,2,6,1,0,994.0,4.79,982.0,3.9
4,987,1,2,6,1,1,941.0,3.39,970.67,4.04
4,955,1,2,6,1,2,1008.0,3.54,981.0,3.91
5,952,1,2,6,1,0,911.0,4.91,951.67,3.8
5,973,1,2,6,1,1,959.0,3.03,946.0,3.16
5,955,1,2,6,1,2,931.0,5.96,933.67,4.63
1,992,2,2,0,0,0,932.0,6.43,953.0,4.45
1,1004,2,2,0,0,1,933.0,5.47,945.0,4.34
1,1036,2,2,0,0,2,990.0,3.04,951.67,4.98
2,882,2,2,0,0,0,948.0,4.53,893.0,4.5
2,900,2,2,0,0,1,886.0,3.7,908.33,5.11
2,913,2,2,0,0,2,948.0,5.95,927.33,4.73
3,805,2,2,0,0,0,768.0,3.64,755.33,2.56
3,795,2,2,0,0,1,776.0,3.96,768.0,3.3
3,791,2,2,0,0,2,836.0,5.64,793.33,4.41
4,994,2,2,0,0,0,954.0,1.45,967.67,2.79
4,1010,2,2,0,0,1,933.0,6.89,965.0,3.96
4,1009,2,2,0,0,2,998.0,4.68,961.67,4.34
5,991,2,2,0,0,0,860.0,6.52,916.67,5.17
5,919,2,2,0,0,1,847.0,4.72,879.33,5.73
5,985,2,2,0,0,2,917.0,6.71,874.67,5.98
1,995,3,2,1,0,0,956.0,1.04,959.67,3.18
1,998,3,2,1,0,1,991.0,1.29,979.0,1.79
1,1017,3,2,1,0,2,948.0,3.07,965.0,1.8
2,917,3,2,1,0,0,856.0,2.95,896.67,4.2
2,923,3,2,1,0,1,818.0,2.62,874.0,3.84
2,927,3,2,1,0,2,901.0,4.05,858.33,3.21
3,799,3,2,1,0,0,827.0,4.94,813.0,4.85
3,827,3,2,1,0,1,828.0,6.02,830.33,5.53
3,787,3,2,1,0,2,823.0,1.67,826.0,4.21
4,993,3,2,1,0,0,954.0,2.75,961.67,4.77
4,996,3,2,1,0,1,991.0,5.17,981.0,4.2
4,989,3,2,1,0,2,1027.0,4.02,990.67,3.98
5,951,3,2,1,0,0,1007.0,4.37,923.67,5.27
5,967,3,2,1,0,1,931.0,1.48,951.67,4.19
5,963,3,2,1,0,2,860.0,4.55,932.67,3.47
1,987,4,2,2,0,0,886.0,2.21,941.67,2.19
1,986,4,2,2,0,1,989.0,2.08,941.0,2.45
1,982,4,2,2,0,2,975.0,1.61,950.0,1.97
2,901,4,2,2,0,0,916.0,1.61,878.33,2.76
2,868,4,2,2,0,1,981.0,5.22,932.67,3.63
2,882,4,2,2,0,2,906.0,5.03,934.33,3.95
3,790,4,2,2,0,0,827.0,5.16,826.0,4.28
3,821,4,2,2,0,1,775.0,2.64,808.33,3.16
3,797,4,2,2,0,2,783.0,3.45,795.0,3.75
4,1020,4,2,2,0,0,958.0,5.15,992.0,4.78
4,1003,4,2,2,0,1,1003.0,5.56,996.0,4.91
4,990,4,2,2,0,2,992.0,2.84,984.33,4.52
5,941,4,2,2,0,0,908.0,1.84,899.67,2.62
5,926,4,2,2,0,1,893.0,6.98,887.0,4.46
5,998,4,2,2,0,2,891.0,1.11,897.33,3.31
1,1022,5,2,3,0,0,855.0,1.61,939.67,1.77
1,1012,5,2,3,0,1,987.0,7.24,939.0,3.49
1,973,5,2,3,0,2,969.0,5.19,937.0,4.68
2,890,5,2,3,0,0,907.0,1.41,931.33,3.89
2,880,5,2,3,0,1,894.0,1.22,902.33,2.55
2,902,5,2,3,0,2,933.0,3.32,911.33,1.98
3,781,5,2,3,0,0,805.0,6.4,787.67,4.16
3,786,5,2,3,0,1,835.0,1.3,807.67,3.72
3,781,5,2,3,0,2,757.0,6.89,799.0,4.86
4,995,5,2,3,0,0,958.0,5.15,984.33,4.52
4,1001,5,2,3,0,1,990.0,1.39,980.0,3.13
4,995,5,2,3,0,2,902.0,7.2,950.0,4.58
5,980,5,2,3,0,0,973.0,6.35,919.0,4.81
5,966,5,2,3,0,1,841.0,5.4,901.67,4.29
5,934,5,2,3,0,2,980.0,2.78,931.33,4.84
1,1006,6,2,4,0,0,992.0,1.78,982.67,4.74
1,985,6,2,4,0,1,964.0,1.23,975.0,2.73
1,992,6,2,4,0,2,916.0,4.88,957.33,2.63
2,909,6,2,4,0,0,921.0,3.96,916.0,2.83
2,913,6,2,4,0,1,810.0,5.37,888.0,4.22
2,888,6,2,4,0,2,877.0,3.73,869.33,4.35
3,777,6,2,4,0,0,700.0,5.15,764.0,4.45
3,801,6,2,4,0,1,786.0,4.61,747.67,5.55
3,808,6,2,4,0,2,820.0,2.26,768.67,4.01
4,987,6,2,4,0,0,965.0,3.31,952.33,3.97
4,1016,6,2,4,0,1,1007.0,6.41,958.0,5.64
4,1012,6,2,4,0,2,902.0,4.55,958.0,4.76
5,936,6,2,4,0,0,967.0,3.11,929.33,3.76
5,972,6,2,4,0,1,949.0,2.16,965.33,2.68
5,973,6,2,4,0,2,989.0,2.18,968.33,2.48
1,1041,7,2,5,1,0,878.0,1.46,919.33,2.52
1,1034,7,2,5,1,1,961.0,1.23,918.33,2.52
1,981,7,2,5,1,2,1000.0,3.1,946.33,1.93
2,918,7,2,5,1,0,927.0,6.36,871.33,5.15
2,917,7,2,5,1,1,837.0,1.06,880.33,3.72
2,893,7,2,5,1,2,926.0,5.7,896.67,4.37
3,809,7,2,5,1,0,822.0,1.32,809.33,2.73
3,762,7,2,5,1,1,873.0,5.31,838.33,2.96
3,761,7,2,5,1,2,776.0,1.77,823.67,2.8
4,965,7,2,5,1,0,949.0,1.56,952.67,4.17
4,1007,7,2,5,1,1,1014.0,7.14,955.0,4.42
4,1008,7,2,5,1,2,996.0,5.05,986.33,4.58
5,944,7,2,5,1,0,975.0,1.02,971.0,1.79
5,984,7,2,5,1,1,981.0,6.03,981.67,3.08
5,969,7,2,5,1,2,963.0,1.33,973.0,2.79
1,968,8,2,6,1,0,961.0,3.32,974.0,2.55
1,996,8,2,6,1,1,931.0,5.19,964.0,3.87
1,981,8,2,6,1,2,980.0,3.07,957.33,3.86
2,908,8,2,6,1,0,947.0,5.77,903.33,4.18
2,899,8,2,6,1,1,911.0,2.15,928.0,4.54
2,882,8,2,6,1,2,898.0,6.85,918.67,4.92
3,833,8,2,6,1,0,753.0,1.83,800.67,2.97
3,801,8,2,6,1,1,816.0,4.23,781.67,2.61
3,791,8,2,6,1,2,776.0,6.84,781.67,4.3
4,994,8,2,6,1,0,992.0,4.98,1000.67,5.72
4,1032,8,2,6,1,1,941.0,1.98,976.33,4.0
4,1018,8,2,6,1,2,1014.0,5.85,982.33,4.27
5,946,8,2,6,1,0,950.0,5.85,964.67,4.4
5,930,8,2,6,1,1,843.0,7.26,918.67,4.81
5,933,8,2,6,1,2,882.0,2.86,891.67,5.32
1,990,9,2,0,0,0,902.0,5.55,937.67,4.6
1,1010,9,2,0,0,1,895.0,2.61,925.67,3.74
1,1015,9,2,0,0,2,941.0,6.74,912.67,4.97
2,885,9,2,0,0,0,836.0,2.34,881.67,3.78
2,916,9,2,0,0,1,927.0,2.11,887.0,3.77
2,881,9,2,0,0,2,910.0,7.14,891.0,3.86
3,787,9,2,0,0,0,815.0,2.51,802.33,4.53
3,771,9,2,0,0,1,797.0,2.92,796.0,4.09
3,770,9,2,0,0,2,776.0,1.52,796.0,2.32
4,981,9,2,0,0,0,1047.0,3.06,1000.67,3.63
4,999,9,2,0,0,1,972.0,6.09,1011.0,5.0
4,980,9,2,0,0,2,943.0,1.87,987.33,3.67
5,979,9,2,0,0,0,891.0,4.71,872.0,4.94
5,931,9,2,0,0,1,894.0,1.65,889.0,3.07
5,953,9,2,0,0,2,910.0,5.21,898.33,3.86
1,1026,10,2,1,0,0,965.0,1.63,933.67,3.66
1,1001,10,2,1,0,1,997.0,5.05,967.67,4.47
1,992,10,2,1,0,2,995.0,2.74,985.67,3.14
2,902,10,2,1,0,0,926.0,5.41,921.0,4.89
2,888,10,2,1,0,1,877.0,4.67,904.33,5.74
2,879,10,2,1,0,2,920.0,5.35,907.67,5.14
3,812,10,2,1,0,0,762.0,1.93,778.33,2.12
3,788,10,2,1,0,1,829.0,1.66,789.0,1.7
3,818,10,2,1,0,2,774.0,6.07,788.33,3.22
4,1015,10,2,1,0,0,993.0,2.26,969.33,3.41
4,1003,10,2,1,0,1,1010.0,3.81,982.0,2.65
4,1019,10,2,1,0,2,907.0,5.91,970.0,3.99
5,939,10,2,1,0,0,972.0,4.52,925.33,3.79
5,965,10,2,1,0,1,944.0,2.68,942.0,4.14
5,965,10,2,1,0,2,953.0,1.45,956.33,2.88
1,993,11,2,2,0,0,947.0,6.7,979.67,4.83
1,991,11,2,2,0,1,940.0,5.62,960.67,5.02
1,1006,11,2,2,0,2,984.0,1.11,957.0,4.48
2,939,11,2,2,0,0,864.0,7.2,887.0,5.74
2,895,11,2,2,0,1,859.0,6.32,881.0,6.29
2,890,11,2,2,0,2,914.0,2.56,879.0,5.36
3,823,11,2,2,0,0,791.0,5.04,798.0,4.26
3,801,11,2,2,0,1,868.0,1.7,811.0,4.27
3,817,11,2,2,0,2,831.0,7.36,830.0,4.7
4,1029,11,2,2,0,0,956.0,7.0,957.67,5.57
4,961,11,2,2,0,1,1014.0,7.14,959.0,6.68
4,999,11,2,2,0,2,930.0,6.81,966.67,6.98
5,945,11,2,2,0,0,946.0,5.12,947.67,3.08
5,930,11,2,2,0,1,930.0,7.19,943.0,4.59
5,911,11,2,2,0,2,906.0,2.79,927.33,5.03
1,968,12,2,3,0,0,911.0,3.5,945.0,3.41
1,1002,12,2,3,0,1,920.0,3.26,938.33,2.62
1,989,12,2,3,0,2,941.0,7.29,924.0,4.68
2,883,12,2,3,0,0,857.0,4.88,876.67,4.59
2,901,12,2,3,0,1,972.0,7.25,914.33,4.9
2,886,12,2,3,0,2,877.0,1.46,902.0,4.53
3,825,12,2,3,0,0,777.0,2.39,825.33,3.82
3,787,12,2,3,0,1,808.0,6.91,805.33,5.55
3,830,12,2,3,0,2,760.0,4.28,781.67,4.53
4,999,12,2,3,0,0,1038.0,1.89,994.0,5.28
4,986,12,2,3,0,1,1027.0,5.69,998.33,4.8
4,985,12,2,3,0,2,961.0,5.13,1008.67,4.24
5,980,12,2,3,0,0,918.0,6.23,918.0,5.4
5,963,12,2,3,0,1,951.0,7.31,925.0,5.44
5,934,12,2,3,0,2,843.0,4.1,904.0,5.88
1,1002,13,2,4,0,0,902.0,2.06,921.0,4.2
1,952,13,2,4,0,1,1001.0,4.85,948.0,4.73
1,973,13,2,4,0,2,941.0,4.95,948.0,3.95
2,884,13,2,4,0,0,933.0,1.37,927.33,3.36
2,884,13,2,4,0,1,856.0,1.61,888.67,1.48
2,924,13,2,4,0,2,889.0,1.0,892.67,1.33
3,761,13,2,4,0,0,792.0,5.6,786.67,5.6
3,771,13,2,4,0,1,819.0,5.75,790.33,5.21
3,809,13,2,4,0,2,802.0,2.08,804.33,4.48
4,1004,13,2,4,0,0,936.0,1.37,974.67,4.06
4,993,13,2,4,0,1,1037.0,1.89,978.0,2.8
4,1041,13,2,4,0,2,959.0,1.03,977.33,1.43
5,962,13,2,4,0,0,918.0,6.13,904.0,5.85
5,974,13,2,4,0,1,917.0,4.38,892.67,4.87
5,948,13,2,4,0,2,929.0,5.59,921.33,5.37
1,989,14,2,5,1,0,987.0,5.1,976.33,4.97
1,989,14,2,5,1,1,914.0,6.26,947.33,5.44
1,1018,14,2,5,1,2,980.0,4.85,960.33,5.4
2,915,14,2,5,1,0,886.0,2.32,877.0,1.64
2,895,14,2,5,1,1,870.0,6.35,881.67,3.22
2,909,14,2,5,1,2,838.0,6.58,864.67,5.08
3,819,14,2,5,1,0,719.0,7.11,780.0,4.98
3,788,14,2,5,1,1,772.0,2.28,764.33,3.82
3,793,14,2,5,1,2,683.0,5.01,724.67,4.8
4,1008,14,2,5,1,0,982.0,4.01,992.67,2.31
4,964,14,2,5,1,1,866.0,6.88,935.67,3.97
4,1009,14,2,5,1,2,970.0,5.64,939.33,5.51
5,927,14,2,5,1,0,925.0,3.85,923.67,4.61
5,968,14,2,5,1,1,874.0,4.06,909.33,4.5
5,992,14,2,5,1,2,928.0,2.62,909.0,3.51
1,986,15,2,6,1,0,923.0,5.04,939.0,5.38
1,973,15,2,6,1,1,975.0,4.51,959.33,4.8
1,996,15,2,6,1,2,978.0,1.81,958.67,3.79
2,894,15,2,6,1,0,878.0,5.29,862.0,6.07
2,913,15,2,6,1,1,909.0,3.91,875.0,5.26
2,904,15,2,6,1,2,867.0,5.97,884.67,5.06
3,794,15,2,6,1,0,719.0,4.64,724.67,3.98
3,801,15,2,6,1,1,781.0,6.91,727.67,5.52
3,777,15,2,6,1,2,774.0,4.33,758.0,5.29
4,1016,15,2,6,1,0,1035.0,4.78,957.0,5.77
4,1032,15,2,6,1,1,1006.0,1.66,1003.67,4.03
4,976,15,2,6,1,2,914.0,7.11,985.0,4.52
5,918,15,2,6,1,0,920.0,7.07,907.33,4.58
5,941,15,2,6,1,1,887.0,5.64,911.67,5.11
5,925,15,2,6,1,2,957.0,4.97,921.33,5.89
1,974,16,2,0,0,0,1036.0,3.45,996.33,3.26
1,971,16,2,0,0,1,940.0,2.59,984.67,2.62
1,996,16,2,0,0,2,926.0,7.31,967.33,4.45
2,891,16,2,0,0,0,877.0,3.63,884.33,4.5
2,907,16,2,0,0,1,872.0,2.35,872.0,3.98
2,888,16,2,0,0,2,868.0,3.66,872.33,3.21
3,775,16,2,0,0,0,866.0,1.48,807.0,4.24
3,799,16,2,0,0,1,796.0,3.16,812.0,2.99
3,778,16,2,0,0,2,809.0,0.98,823.67,1.87
4,1010,16,2,0,0,0,999.0,2.63,973.0,3.8
4,966,16,2,0,0,1,1001.0,2.05,971.33,3.93
4,956,16,2,0,0,2,1000.0,1.28,1000.0,1.99
5,917,16,2,0,0,0,974.0,6.7,939.33,5.77
5,941,16,2,0,0,1,890.0,5.92,940.33,5.86
5,944,16,2,0,0,2,872.0,6.24,912.0,6.29
1,1002,17,2,1,0,0,1008.0,5.44,958.0,5.11
1,988,17,2,1,0,1,944.0,5.98,959.33,6.24
1,983,17,2,1,0,2,988.0,6.79,980.0,6.07
2,928,17,2,1,0,0,861.0,2.49,867.0,2.83
2,923,17,2,1,0,1,875.0,6.22,868.0,4.12
2,919,17,2,1,0,2,923.0,6.48,886.33,5.06
3,806,17,2,1,0,0,838.0,1.87,814.33,2.0
3,807,17,2,1,0,1,798.0,1.97,815.0,1.61
3,783,17,2,1,0,2,895.0,5.19,843.67,3.01
4,1002,17,2,1,0,0,1030.0,5.07,1010.33,2.8
4,981,17,2,1,0,1,1008.0,5.35,1012.67,3.9
4,978,17,2,1,0,2,984.0,6.29,1007.33,5.57
5,917,17,2,1,0,0,953.0,3.64,905.0,5.27
5,958,17,2,1,0,1,917.0,4.28,914.0,4.72
5,953,17,2,1,0,2,938.0,4.29,936.0,4.07
1,993,18,2,2,0,0,948.0,1.56,960.0,4.78
1,991,18,2,2,0,1,902.0,5.15,946.0,4.5
1,963,18,2,2,0,2,948.0,2.07,932.67,2.93
2,905,18,2,2,0,0,903.0,1.31,900.33,4.67
2,893,18,2,2,0,1,938.0,7.13,921.33,4.97
2,917,18,2,2,0,2,868.0,5.03,903.0,4.49
3,802,18,2,2,0,0,847.0,1.05,846.67,2.74
3,814,18,2,2,0,1,820.0,7.24,854.0,4.49
3,799,18,2,2,0,2,819.0,4.21,828.67,4.17
4,1003,18,2,2,0,0,981.0,4.01,991.0,5.22
4,1018,18,2,2,0,1,968.0,4.54,977.67,4.95
4,996,18,2,2,0,2,945.0,3.77,964.67,4.11
5,959,18,2,2,0,0,910.0,5.89,921.67,4.82
5,941,18,2,2,0,1,920.0,6.6,922.67,5.59
5,947,18,2,2,0,2,913.0,1.83,914.33,4.77
1,1031,19,2,3,0,0,961.0,2.04,937.0,3.09
1,1012,19,2,3,0,1,961.0,3.32,956.67,2.48
1,989,19,2,3,0,2,923.0,5.14,948.33,3.5
2,908,19,2,3,0,0,901.0,2.59,902.33,4.92
2,874,19,2,3,0,1,926.0,1.8,898.33,3.14
2,895,19,2,3,0,2,915.0,6.54,914.0,3.64
3,780,19,2,3,0,0,864.0,1.82,834.33,4.42
3,809,19,2,3,0,1,809.0,2.06,830.67,2.7
3,796,19,2,3,0,2,841.0,1.64,838.0,1.84
4,1005,19,2,3,0,0,983.0,6.47,965.33,4.93
4,1015,19,2,3,0,1,1005.0,4.47,977.67,4.9
4,990,19,2,3,0,2,980.0,3.54,989.33,4.83
5,941,19,2,3,0,0,908.0,5.02,913.67,4.48
5,949,19,2,3,0,1,978.0,4.21,933.0,3.69
5,932,19,2,3,0,2,941.0,3.59,942.33,4.27
1,999,20,2,4,0,0,978.0,2.49,954.0,3.65
1,1000,20,2,4,0,1,1060.0,2.57,987.0,3.4
1,1004,20,2,4,0,2,937.0,6.11,991.67,3.72
2,908,20,2,4,0,0,860.0,3.8,900.33,4.05
2,867,20,2,4,0,1,893.0,2.51,889.33,4.28
2,874,20,2,4,0,2,895.0,2.08,882.67,2.8
3,776,20,2,4,0,0,831.0,4.26,827.0,2.65
3,801,20,2,4,0,1,819.0,4.55,830.33,3.48
3,794,20,2,4,0,2,722.0,3.35,790.67,4.05
4,954,20,2,4,0,0,979.0,4.11,988.0,4.04
4,1038,20,2,4,0,1,977.0,2.69,978.67,3.45
4,960,20,2,4,0,2,969.0,5.92,975.0,4.24
5,950,20,2,4,0,0,941.0,3.19,953.33,3.66
5,961,20,2,4,0,1,987.0,3.24,956.33,3.34
5,935,20,2,4,0,2,913.0,4.7,947.0,3.71
1,1012,21,2,5,1,0,866.0,1.7,954.33,3.46
1,979,21,2,5,1,1,917.0,6.43,906.67,4.75
1,1003,21,2,5,1,2,962.0,3.32,915.0,3.82
2,856,21,2,5,1,0,910.0,4.01,899.33,2.87
2,923,21,2,5,1,1,925.0,1.8,910.0,2.63
2,900,21,2,5,1,2,888.0,2.09,907.67,2.63
3,768,21,2,5,1,0,820.0,3.42,787.0,3.77
3,812,21,2,5,1,1,799.0,6.98,780.33,4.58
3,832,21,2,5,1,2,797.0,6.89,805.33,5.76
4,981,21,2,5,1,0,916.0,2.35,954.0,3.65
4,995,21,2,5,1,1,1016.0,5.31,967.0,4.53
4,989,21,2,5,1,2,937.0,7.32,956.33,4.99
5,934,21,2,5,1,0,956.0,1.34,952.0,3.09
5,932,21,2,5,1,1,882.0,1.67,917.0,2.57
5,937,21,2,5,1,2,953.0,4.32,930.33,2.44
1,988,22,2,6,1,0,940.0,5.62,939.67,5.12
1,992,22,2,6,1,1,931.0,3.42,944.33,4.12
1,991,22,2,6,1,2,919.0,5.84,930.0,4.96
2,915,22,2,6,1,0,866.0,2.26,893.0,2.05
2,913,22,2,6,1,1,903.0,1.63,885.67,1.99
2,869,22,2,6,1,2,927.0,5.12,898.67,3.0
3,788,22,2,6,1,0,809.0,4.49,801.67,6.12
3,825,22,2,6,1,1,712.0,1.66,772.67,4.35
3,805,22,2,6,1,2,778.0,6.6,766.33,4.25
4,1006,22,2,6,1,0,1014.0,1.27,989.0,4.63
4,1004,22,2,6,1,1,999.0,4.22,983.33,4.27
4,994,22,2,6,1,2,1001.0,4.76,1004.67,3.42
5,949,22,2,6,1,0,954.0,2.95,929.67,2.98
5,941,22,2,6,1,1,964.0,1.83,957.0,3.03
5,967,22,2,6,1,2,967.0,6.39,961.67,3.72
1,992,23,2,0,0,0,917.0,1.08,922.33,3.45
1,997,23,2,0,0,1,916.0,3.48,917.33,3.47
1,1014,23,2,0,0,2,946.0,3.67,926.33,2.74
