sensor_id,machine_id,sensor_type,sensor_value,unit,recorded_at
3075,3,Temperature,83.47,°C,2025-12-04 14:00:00
3076,3,Vibration,4.08,mm/s,2025-12-04 14:00:00
3077,3,Temperature,78.66,°C,2025-12-04 22:00:00
3078,3,Vibration,4.6,mm/s,2025-12-04 22:00:00
3079,4,Temperature,63.64,°C,2025-12-04 08:00:00
3080,4,Vibration,2.06,mm/s,2025-12-04 08:00:00
3081,4,Temperature,66.0,°C,2025-12-04 14:00:00
3082,4,Vibration,2.54,mm/s,2025-12-04 14:00:00
3083,4,Temperature,69.18,°C,2025-12-04 22:00:00
3084,4,Vibration,3.74,mm/s,2025-12-04 22:00:00
3085,5,Temperature,63.21,°C,2025-12-04 08:00:00
3086,5,Vibration,2.77,mm/s,2025-12-04 08:00:00
3087,5,Temperature,67.44,°C,2025-12-04 14:00:00
3088,5,Vibration,2.69,mm/s,2025-12-04 14:00:00
3089,5,Temperature,63.75,°C,2025-12-04 22:00:00
3090,5,Vibration,2.24,mm/s,2025-12-04 22:00:00
3091,1,Temperature,70.72,°C,2025-12-05 08:00:00
3092,1,Vibration,2.53,mm/s,2025-12-05 08:00:00
3093,1,Temperature,70.48,°C,2025-12-05 14:00:00
3094,1,Vibration,2.88,mm/s,2025-12-05 14:00:00
3095,1,Temperature,70.42,°C,2025-12-05 22:00:00
3096,1,Vibration,2.52,mm/s,2025-12-05 22:00:00
3097,2,Temperature,68.47,°C,2025-12-05 08:00:00
3098,2,Vibration,2.36,mm/s,2025-12-05 08:00:00
3099,2,Temperature,68.48,°C,2025-12-05 14:00:00
3100,2,Vibration,3.47,mm/s,2025-12-05 14:00:00
3101,2,Temperature,68.78,°C,2025-12-05 22:00:00
3102,2,Vibration,2.96,mm/s,2025-12-05 22:00:00
3103,3,Temperature,84.45,°C,2025-12-05 08:00:00
3104,3,Vibration,4.3,mm/s,2025-12-05 08:00:00
3105,3,Temperature,87.16,°C,2025-12-05 14:00:00
3106,3,Vibration,4.47,mm/s,2025-12-05 14:00:00
3107,3,Temperature,84.64,°C,2025-12-05 22:00:00
3108,3,Vibration,5.37,mm/s,2025-12-05 22:00:00
3109,4,Temperature,62.29,°C,2025-12-05 08:00:00
3110,4,Vibration,3.0,mm/s,2025-12-05 08:00:00
3111,4,Temperature,66.49,°C,2025-12-05 14:00:00
3112,4,Vibration,3.44,mm/s,2025-12-05 14:00:00
3113,4,Temperature,65.58,°C,2025-12-05 22:00:00
3114,4,Vibration,2.45,mm/s,2025-12-05 22:00:00
3115,5,Temperature,65.46,°C,2025-12-05 08:00:00
3116,5,Vibration,1.83,mm/s,2025-12-05 08:00:00
3117,5,Temperature,66.05,°C,2025-12-05 14:00:00
3118,5,Vibration,2.56,mm/s,2025-12-05 14:00:00
3119,5,Temperature,67.79,°C,2025-12-05 22:00:00
3120,5,Vibration,1.99,mm/s,2025-12-05 22:00:00
3121,1,Temperature,69.28,°C,2025-12-06 08:00:00
3122,1,Vibration,3.29,mm/s,2025-12-06 08:00:00
3123,1,Temperature,72.03,°C,2025-12-06 14:00:00
3124,1,Vibration,2.07,mm/s,2025-12-06 14:00:00
3125,1,Temperature,72.12,°C,2025-12-06 22:00:00
3126,1,Vibration,2.88,mm/s,2025-12-06 22:00:00
3127,2,Temperature,67.44,°C,2025-12-06 08:00:00
3128,2,Vibration,1.62,mm/s,2025-12-06 08:00:00
3129,2,Temperature,72.48,°C,2025-12-06 14:00:00
3130,2,Vibration,2.89,mm/s,2025-12-06 14:00:00
3131,2,Temperature,63.41,°C,2025-12-06 22:00:00
3132,2,Vibration,2.99,mm/s,2025-12-06 22:00:00
3133,3,Temperature,83.03,°C,2025-12-06 08:00:00
3134,3,Vibration,5.61,mm/s,2025-12-06 08:00:00
3135,3,Temperature,81.07,°C,2025-12-06 14:00:00
3136,3,Vibration,5.01,mm/s,2025-12-06 14:00:00
3137,3,Temperature,80.07,°C,2025-12-06 22:00:00
3138,3,Vibration,5.3,mm/s,2025-12-06 22:00:00
3139,4,Temperature,62.65,°C,2025-12-06 08:00:00
3140,4,Vibration,2.05,mm/s,2025-12-06 08:00:00
3141,4,Temperature,64.8,°C,2025-12-06 14:00:00
3142,4,Vibration,1.89,mm/s,2025-12-06 14:00:00
3143,4,Temperature,69.81,°C,2025-12-06 22:00:00
3144,4,Vibration,3.46,mm/s,2025-12-06 22:00:00
3145,5,Temperature,65.64,°C,2025-12-06 08:00:00
3146,5,Vibration,2.01,mm/s,2025-12-06 08:00:00
3147,5,Temperature,68.01,°C,2025-12-06 14:00:00
3148,5,Vibration,2.46,mm/s,2025-12-06 14:00:00
3149,5,Temperature,70.52,°C,2025-12-06 22:00:00
3150,5,Vibration,2.31,mm/s,2025-12-06 22:00:00
3151,1,Temperature,71.63,°C,2025-12-07 08:00:00
3152,1,Vibration,3.06,mm/s,2025-12-07 08:00:00
3153,1,Temperature,67.97,°C,2025-12-07 14:00:00
3154,1,Vibration,3.12,mm/s,2025-12-07 14:00:00
3155,1,Temperature,72.64,°C,2025-12-07 22:00:00
3156,1,Vibration,3.04,mm/s,2025-12-07 22:00:00
3157,2,Temperature,68.29,°C,2025-12-07 08:00:00
3158,2,Vibration,2.36,mm/s,2025-12-07 08:00:00
3159,2,Temperature,71.43,°C,2025-12-07 14:00:00
3160,2,Vibration,3.32,mm/s,2025-12-07 14:00:00
3161,2,Temperature,66.77,°C,2025-12-07 22:00:00
3162,2,Vibration,2.74,mm/s,2025-12-07 22:00:00
3163,3,Temperature,86.24,°C,2025-12-07 08:00:00
3164,3,Vibration,4.43,mm/s,2025-12-07 08:00:00
3165,3,Temperature,83.81,°C,2025-12-07 14:00:00
3166,3,Vibration,4.72,mm/s,2025-12-07 14:00:00
3167,3,Temperature,87.33,°C,2025-12-07 22:00:00
3168,3,Vibration,5.03,mm/s,2025-12-07 22:00:00
3169,4,Temperature,68.78,°C,2025-12-07 08:00:00
3170,4,Vibration,2.12,mm/s,2025-12-07 08:00:00
3171,4,Temperature,61.25,°C,2025-12-07 14:00:00
3172,4,Vibration,2.38,mm/s,2025-12-07 14:00:00
3173,4,Temperature,65.79,°C,2025-12-07 22:00:00
3174,4,Vibration,2.24,mm/s,2025-12-07 22:00:00
3175,5,Temperature,69.27,°C,2025-12-07 08:00:00
3176,5,Vibration,2.6,mm/s,2025-12-07 08:00:00
3177,5,Temperature,60.76,°C,2025-12-07 14:00:00
3178,5,Vibration,2.98,mm/s,2025-12-07 14:00:00
3179,5,Temperature,64.35,°C,2025-12-07 22:00:00
3180,5,Vibration,2.52,mm/s,2025-12-07 22:00:00
3181,1,Temperature,74.66,°C,2025-12-08 08:00:00
3182,1,Vibration,3.89,mm/s,2025-12-08 08:00:00
3183,1,Temperature,68.27,°C,2025-12-08 14:00:00
3184,1,Vibration,3.29,mm/s,2025-12-08 14:00:00
3185,1,Temperature,68.34,°C,2025-12-08 22:00:00
3186,1,Vibration,2.86,mm/s,2025-12-08 22:00:00
3187,2,Temperature,66.18,°C,2025-12-08 08:00:00
3188,2,Vibration,1.94,mm/s,2025-12-08 08:00:00
3189,2,Temperature,68.29,°C,2025-12-08 14:00:00
3190,2,Vibration,2.94,mm/s,2025-12-08 14:00:00
3191,2,Temperature,65.99,°C,2025-12-08 22:00:00
3192,2,Vibration,3.34,mm/s,2025-12-08 22:00:00
3193,3,Temperature,80.69,°C,2025-12-08 08:00:00
3194,3,Vibration,4.68,mm/s,2025-12-08 08:00:00
3195,3,Temperature,83.58,°C,2025-12-08 14:00:00
3196,3,Vibration,4.23,mm/s,2025-12-08 14:00:00
3197,3,Temperature,84.72,°C,2025-12-08 22:00:00
3198,3,Vibration,4.8,mm/s,2025-12-08 22:00:00
3199,4,Temperature,67.97,°C,2025-12-08 08:00:00
3200,4,Vibration,3.14,mm/s,2025-12-08 08:00:00
3201,4,Temperature,66.92,°C,2025-12-08 14:00:00
3202,4,Vibration,2.09,mm/s,2025-12-08 14:00:00
3203,4,Temperature,61.25,°C,2025-12-08 22:00:00
3204,4,Vibration,1.78,mm/s,2025-12-08 22:00:00
3205,5,Temperature,70.31,°C,2025-12-08 08:00:00
3206,5,Vibration,2.63,mm/s,2025-12-08 08:00:00
3207,5,Temperature,65.2,°C,2025-12-08 14:00:00
3208,5,Vibration,2.63,mm/s,2025-12-08 14:00:00
3209,5,Temperature,70.24,°C,2025-12-08 22:00:00
3210,5,Vibration,3.09,mm/s,2025-12-08 22:00:00
3211,1,Temperature,71.32,°C,2025-12-09 08:00:00
3212,1,Vibration,3.32,mm/s,2025-12-09 08:00:00
3213,1,Temperature,70.54,°C,2025-12-09 14:00:00
3214,1,Vibration,3.15,mm/s,2025-12-09 14:00:00
3215,1,Temperature,70.66,°C,2025-12-09 22:00:00
3216,1,Vibration,3.0,mm/s,2025-12-09 22:00:00
3217,2,Temperature,70.26,°C,2025-12-09 08:00:00
3218,2,Vibration,2.98,mm/s,2025-12-09 08:00:00
3219,2,Temperature,65.36,°C,2025-12-09 14:00:00
3220,2,Vibration,3.06,mm/s,2025-12-09 14:00:00
3221,2,Temperature,68.74,°C,2025-12-09 22:00:00
3222,2,Vibration,3.11,mm/s,2025-12-09 22:00:00
3223,3,Temperature,81.69,°C,2025-12-09 08:00:00
3224,3,Vibration,5.41,mm/s,2025-12-09 08:00:00
3225,3,Temperature,81.82,°C,2025-12-09 14:00:00
3226,3,Vibration,5.36,mm/s,2025-12-09 14:00:00
3227,3,Temperature,80.63,°C,2025-12-09 22:00:00
3228,3,Vibration,4.81,mm/s,2025-12-09 22:00:00
3229,4,Temperature,66.81,°C,2025-12-09 08:00:00
3230,4,Vibration,2.33,mm/s,2025-12-09 08:00:00
3231,4,Temperature,71.62,°C,2025-12-09 14:00:00
3232,4,Vibration,2.78,mm/s,2025-12-09 14:00:00
3233,4,Temperature,65.07,°C,2025-12-09 22:00:00
3234,4,Vibration,2.91,mm/s,2025-12-09 22:00:00
3235,5,Temperature,65.56,°C,2025-12-09 08:00:00
3236,5,Vibration,3.16,mm/s,2025-12-09 08:00:00
3237,5,Temperature,69.69,°C,2025-12-09 14:00:00
3238,5,Vibration,3.33,mm/s,2025-12-09 14:00:00
3239,5,Temperature,65.68,°C,2025-12-09 22:00:00
3240,5,Vibration,2.09,mm/s,2025-12-09 22:00:00
3241,1,Temperature,68.17,°C,2025-12-10 08:00:00
3242,1,Vibration,2.86,mm/s,2025-12-10 08:00:00
3243,1,Temperature,75.0,°C,2025-12-10 14:00:00
3244,1,Vibration,4.1,mm/s,2025-12-10 14:00:00
3245,1,Temperature,71.03,°C,2025-12-10 22:00:00
3246,1,Vibration,3.0,mm/s,2025-12-10 22:00:00
3247,2,Temperature,66.95,°C,2025-12-10 08:00:00
3248,2,Vibration,3.21,mm/s,2025-12-10 08:00:00
3249,2,Temperature,74.57,°C,2025-12-10 14:00:00
3250,2,Vibration,3.69,mm/s,2025-12-10 14:00:00
3251,2,Temperature,71.41,°C,2025-12-10 22:00:00
3252,2,Vibration,3.36,mm/s,2025-12-10 22:00:00
3253,3,Temperature,84.5,°C,2025-12-10 08:00:00
3254,3,Vibration,4.98,mm/s,2025-12-10 08:00:00
3255,3,Temperature,79.79,°C,2025-12-10 14:00:00
3256,3,Vibration,4.99,mm/s,2025-12-10 14:00:00
3257,3,Temperature,83.27,°C,2025-12-10 22:00:00
3258,3,Vibration,4.27,mm/s,2025-12-10 22:00:00
3259,4,Temperature,64.54,°C,2025-12-10 08:00:00
3260,4,Vibration,2.09,mm/s,2025-12-10 08:00:00
3261,4,Temperature,68.04,°C,2025-12-10 14:00:00
3262,4,Vibration,2.23,mm/s,2025-12-10 14:00:00
3263,4,Temperature,65.98,°C,2025-12-10 22:00:00
3264,4,Vibration,2.15,mm/s,2025-12-10 22:00:00
3265,5,Temperature,71.79,°C,2025-12-10 08:00:00
3266,5,Vibration,1.85,mm/s,2025-12-10 08:00:00
3267,5,Temperature,68.43,°C,2025-12-10 14:00:00
3268,5,Vibration,2.06,mm/s,2025-12-10 14:00:00
3269,5,Temperature,65.47,°C,2025-12-10 22:00:00
3270,5,Vibration,2.8,mm/s,2025-12-10 22:00:00
3271,1,Temperature,70.77,°C,2025-12-11 08:00:00
3272,1,Vibration,3.11,mm/s,2025-12-11 08:00:00
3273,1,Temperature,70.46,°C,2025-12-11 14:00:00
3274,1,Vibration,2.68,mm/s,2025-12-11 14:00:00
3275,1,Temperature,69.51,°C,2025-12-11 22:00:00
3276,1,Vibration,3.02,mm/s,2025-12-11 22:00:00
3277,2,Temperature,68.59,°C,2025-12-11 08:00:00
3278,2,Vibration,2.77,mm/s,2025-12-11 08:00:00
3279,2,Temperature,70.19,°C,2025-12-11 14:00:00
3280,2,Vibration,2.85,mm/s,2025-12-11 14:00:00
3281,2,Temperature,68.6,°C,2025-12-11 22:00:00
3282,2,Vibration,2.61,mm/s,2025-12-11 22:00:00
3283,3,Temperature,78.84,°C,2025-12-11 08:00:00
3284,3,Vibration,5.08,mm/s,2025-12-11 08:00:00
3285,3,Temperature,85.62,°C,2025-12-11 14:00:00
3286,3,Vibration,5.22,mm/s,2025-12-11 14:00:00
3287,3,Temperature,79.55,°C,2025-12-11 22:00:00
3288,3,Vibration,5.41,mm/s,2025-12-11 22:00:00
3289,4,Temperature,63.99,°C,2025-12-11 08:00:00
3290,4,Vibration,2.86,mm/s,2025-12-11 08:00:00
3291,4,Temperature,63.89,°C,2025-12-11 14:00:00
3292,4,Vibration,2.68,mm/s,2025-12-11 14:00:00
3293,4,Temperature,63.44,°C,2025-12-11 22:00:00
3294,4,Vibration,2.25,mm/s,2025-12-11 22:00:00
3295,5,Temperature,62.3,°C,2025-12-11 08:00:00
3296,5,Vibration,2.96,mm/s,2025-12-11 08:00:00
3297,5,Temperature,68.11,°C,2025-12-11 14:00:00
3298,5,Vibration,2.91,mm/s,2025-12-11 14:00:00
3299,5,Temperature,67.83,°C,2025-12-11 22:00:00
3300,5,Vibration,2.32,mm/s,2025-12-11 22:00:00
3301,1,Temperature,72.9,°C,2025-12-12 08:00:00
3302,1,Vibration,3.5,mm/s,2025-12-12 08:00:00
3303,1,Temperature,67.64,°C,2025-12-12 14:00:00
3304,1,Vibration,3.27,mm/s,2025-12-12 14:00:00
3305,1,Temperature,72.62,°C,2025-12-12 22:00:00
3306,1,Vibration,2.76,mm/s,2025-12-12 22:00:00
3307,2,Temperature,67.11,°C,2025-12-12 08:00:00
3308,2,Vibration,3.07,mm/s,2025-12-12 08:00:00
3309,2,Temperature,63.47,°C,2025-12-12 14:00:00
3310,2,Vibration,2.26,mm/s,2025-12-12 14:00:00
3311,2,Temperature,65.03,°C,2025-12-12 22:00:00
3312,2,Vibration,1.9,mm/s,2025-12-12 22:00:00
3313,3,Temperature,85.25,°C,2025-12-12 08:00:00
3314,3,Vibration,4.01,mm/s,2025-12-12 08:00:00
3315,3,Temperature,83.03,°C,2025-12-12 14:00:00
3316,3,Vibration,5.41,mm/s,2025-12-12 14:00:00
3317,3,Temperature,81.12,°C,2025-12-12 22:00:00
3318,3,Vibration,4.67,mm/s,2025-12-12 22:00:00
3319,4,Temperature,65.7,°C,2025-12-12 08:00:00
3320,4,Vibration,2.5,mm/s,2025-12-12 08:00:00
3321,4,Temperature,68.01,°C,2025-12-12 14:00:00
3322,4,Vibration,1.19,mm/s,2025-12-12 14:00:00
3323,4,Temperature,62.24,°C,2025-12-12 22:00:00
3324,4,Vibration,2.78,mm/s,2025-12-12 22:00:00
3325,5,Temperature,67.15,°C,2025-12-12 08:00:00
3326,5,Vibration,3.08,mm/s,2025-12-12 08:00:00
3327,5,Temperature,67.79,°C,2025-12-12 14:00:00
3328,5,Vibration,2.63,mm/s,2025-12-12 14:00:00
3329,5,Temperature,66.09,°C,2025-12-12 22:00:00
3330,5,Vibration,3.86,mm/s,2025-12-12 22:00:00
3331,1,Temperature,74.6,°C,2025-12-13 08:00:00
3332,1,Vibration,3.25,mm/s,2025-12-13 08:00:00
3333,1,Temperature,70.24,°C,2025-12-13 14:00:00
3334,1,Vibration,3.27,mm/s,2025-12-13 14:00:00
3335,1,Temperature,72.48,°C,2025-12-13 22:00:00
3336,1,Vibration,3.21,mm/s,2025-12-13 22:00:00
3337,2,Temperature,65.75,°C,2025-12-13 08:00:00
3338,2,Vibration,3.69,mm/s,2025-12-13 08:00:00
3339,2,Temperature,68.74,°C,2025-12-13 14:00:00
3340,2,Vibration,3.81,mm/s,2025-12-13 14:00:00
3341,2,Temperature,68.56,°C,2025-12-13 22:00:00
3342,2,Vibration,2.68,mm/s,2025-12-13 22:00:00
3343,3,Temperature,86.15,°C,2025-12-13 08:00:00
3344,3,Vibration,5.15,mm/s,2025-12-13 08:00:00
3345,3,Temperature,82.4,°C,2025-12-13 14:00:00
3346,3,Vibration,4.4,mm/s,2025-12-13 14:00:00
3347,3,Temperature,83.98,°C,2025-12-13 22:00:00
3348,3,Vibration,4.75,mm/s,2025-12-13 22:00:00
3349,4,Temperature,63.66,°C,2025-12-13 08:00:00
3350,4,Vibration,2.25,mm/s,2025-12-13 08:00:00
3351,4,Temperature,66.32,°C,2025-12-13 14:00:00
3352,4,Vibration,1.73,mm/s,2025-12-13 14:00:00
3353,4,Temperature,64.37,°C,2025-12-13 22:00:00
3354,4,Vibration,2.99,mm/s,2025-12-13 22:00:00
3355,5,Temperature,63.26,°C,2025-12-13 08:00:00
3356,5,Vibration,2.79,mm/s,2025-12-13 08:00:00
3357,5,Temperature,65.11,°C,2025-12-13 14:00:00
3358,5,Vibration,2.5,mm/s,2025-12-13 14:00:00
3359,5,Temperature,71.97,°C,2025-12-13 22:00:00
3360,5,Vibration,1.87,mm/s,2025-12-13 22:00:00
3361,1,Temperature,72.3,°C,2025-12-14 08:00:00
3362,1,Vibration,2.76,mm/s,2025-12-14 08:00:00
3363,1,Temperature,68.42,°C,2025-12-14 14:00:00
3364,1,Vibration,2.44,mm/s,2025-12-14 14:00:00
3365,1,Temperature,72.26,°C,2025-12-14 22:00:00
3366,1,Vibration,2.9,mm/s,2025-12-14 22:00:00
3367,2,Temperature,67.05,°C,2025-12-14 08:00:00
3368,2,Vibration,2.85,mm/s,2025-12-14 08:00:00
3369,2,Temperature,67.49,°C,2025-12-14 14:00:00
3370,2,Vibration,1.8,mm/s,2025-12-14 14:00:00
3371,2,Temperature,66.53,°C,2025-12-14 22:00:00
3372,2,Vibration,3.25,mm/s,2025-12-14 22:00:00
3373,3,Temperature,77.48,°C,2025-12-14 08:00:00
3374,3,Vibration,4.46,mm/s,2025-12-14 08:00:00
3375,3,Temperature,80.72,°C,2025-12-14 14:00:00
3376,3,Vibration,4.64,mm/s,2025-12-14 14:00:00
3377,3,Temperature,81.92,°C,2025-12-14 22:00:00
3378,3,Vibration,4.45,mm/s,2025-12-14 22:00:00
3379,4,Temperature,63.84,°C,2025-12-14 08:00:00
3380,4,Vibration,2.48,mm/s,2025-12-14 08:00:00
3381,4,Temperature,66.95,°C,2025-12-14 14:00:00
3382,4,Vibration,3.12,mm/s,2025-12-14 14:00:00
3383,4,Temperature,64.22,°C,2025-12-14 22:00:00
3384,4,Vibration,3.44,mm/s,2025-12-14 22:00:00
3385,5,Temperature,66.45,°C,2025-12-14 08:00:00
3386,5,Vibration,3.11,mm/s,2025-12-14 08:00:00
3387,5,Temperature,72.79,°C,2025-12-14 14:00:00
3388,5,Vibration,2.77,mm/s,2025-12-14 14:00:00
3389,5,Temperature,62.88,°C,2025-12-14 22:00:00
3390,5,Vibration,2.75,mm/s,2025-12-14 22:00:00
3391,1,Temperature,68.17,°C,2025-12-15 08:00:00
3392,1,Vibration,2.86,mm/s,2025-12-15 08:00:00
3393,1,Temperature,75.95,°C,2025-12-15 14:00:00
3394,1,Vibration,2.39,mm/s,2025-12-15 14:00:00
3395,1,Temperature,70.9,°C,2025-12-15 22:00:00
3396,1,Vibration,2.56,mm/s,2025-12-15 22:00:00
3397,2,Temperature,67.08,°C,2025-12-15 08:00:00
3398,2,Vibration,3.17,mm/s,2025-12-15 08:00:00
3399,2,Temperature,68.95,°C,2025-12-15 14:00:00
3400,2,Vibration,2.69,mm/s,2025-12-15 14:00:00
3401,2,Temperature,66.05,°C,2025-12-15 22:00:00
3402,2,Vibration,2.96,mm/s,2025-12-15 22:00:00
3403,3,Temperature,87.12,°C,2025-12-15 08:00:00
3404,3,Vibration,4.55,mm/s,2025-12-15 08:00:00
3405,3,Temperature,87.73,°C,2025-12-15 14:00:00
3406,3,Vibration,5.6,mm/s,2025-12-15 14:00:00
3407,3,Temperature,86.11,°C,2025-12-15 22:00:00
3408,3,Vibration,5.15,mm/s,2025-12-15 22:00:00
3409,4,Temperature,68.51,°C,2025-12-15 08:00:00
3410,4,Vibration,2.0,mm/s,2025-12-15 08:00:00
3411,4,Temperature,63.0,°C,2025-12-15 14:00:00
3412,4,Vibration,2.88,mm/s,2025-12-15 14:00:00
3413,4,Temperature,65.89,°C,2025-12-15 22:00:00
3414,4,Vibration,2.43,mm/s,2025-12-15 22:00:00
3415,5,Temperature,59.49,°C,2025-12-15 08:00:00
3416,5,Vibration,2.48,mm/s,2025-12-15 08:00:00
3417,5,Temperature,63.48,°C,2025-12-15 14:00:00
3418,5,Vibration,2.95,mm/s,2025-12-15 14:00:00
3419,5,Temperature,66.43,°C,2025-12-15 22:00:00
3420,5,Vibration,2.39,mm/s,2025-12-15 22:00:00
3421,1,Temperature,77.93,°C,2025-12-16 08:00:00
3422,1,Vibration,3.52,mm/s,2025-12-16 08:00:00
3423,1,Temperature,73.17,°C,2025-12-16 14:00:00
3424,1,Vibration,4.1,mm/s,2025-12-16 14:00:00
3425,1,Temperature,72.41,°C,2025-12-16 22:00:00
3426,1,Vibration,2.61,mm/s,2025-12-16 22:00:00
3427,2,Temperature,65.34,°C,2025-12-16 08:00:00
3428,2,Vibration,3.28,mm/s,2025-12-16 08:00:00
3429,2,Temperature,61.82,°C,2025-12-16 14:00:00
3430,2,Vibration,2.76,mm/s,2025-12-16 14:00:00
3431,2,Temperature,61.49,°C,2025-12-16 22:00:00
3432,2,Vibration,2.85,mm/s,2025-12-16 22:00:00
3433,3,Temperature,84.56,°C,2025-12-16 08:00:00
3434,3,Vibration,5.14,mm/s,2025-12-16 08:00:00
3435,3,Temperature,84.81,°C,2025-12-16 14:00:00
3436,3,Vibration,5.98,mm/s,2025-12-16 14:00:00
3437,3,Temperature,81.57,°C,2025-12-16 22:00:00
3438,3,Vibration,6.4,mm/s,2025-12-16 22:00:00
3439,4,Temperature,65.64,°C,2025-12-16 08:00:00
3440,4,Vibration,2.97,mm/s,2025-12-16 08:00:00
3441,4,Temperature,63.17,°C,2025-12-16 14:00:00
3442,4,Vibration,3.31,mm/s,2025-12-16 14:00:00
3443,4,Temperature,68.13,°C,2025-12-16 22:00:00
3444,4,Vibration,3.24,mm/s,2025-12-16 22:00:00
3445,5,Temperature,67.16,°C,2025-12-16 08:00:00
3446,5,Vibration,2.07,mm/s,2025-12-16 08:00:00
3447,5,Temperature,68.38,°C,2025-12-16 14:00:00
3448,5,Vibration,1.85,mm/s,2025-12-16 14:00:00
3449,5,Temperature,65.99,°C,2025-12-16 22:00:00
3450,5,Vibration,2.8,mm/s,2025-12-16 22:00:00
3451,1,Temperature,77.13,°C,2025-12-17 08:00:00
3452,1,Vibration,3.16,mm/s,2025-12-17 08:00:00
3453,1,Temperature,70.42,°C,2025-12-17 14:00:00
3454,1,Vibration,2.97,mm/s,2025-12-17 14:00:00
3455,1,Temperature,65.97,°C,2025-12-17 22:00:00
3456,1,Vibration,3.04,mm/s,2025-12-17 22:00:00
3457,2,Temperature,68.31,°C,2025-12-17 08:00:00
3458,2,Vibration,2.32,mm/s,2025-12-17 08:00:00
3459,2,Temperature,64.44,°C,2025-12-17 14:00:00
3460,2,Vibration,2.56,mm/s,2025-12-17 14:00:00
3461,2,Temperature,68.19,°C,2025-12-17 22:00:00
3462,2,Vibration,2.57,mm/s,2025-12-17 22:00:00
3463,3,Temperature,78.85,°C,2025-12-17 08:00:00
3464,3,Vibration,5.14,mm/s,2025-12-17 08:00:00
3465,3,Temperature,83.62,°C,2025-12-17 14:00:00
3466,3,Vibration,5.06,mm/s,2025-12-17 14:00:00
3467,3,Temperature,80.31,°C,2025-12-17 22:00:00
3468,3,Vibration,5.3,mm/s,2025-12-17 22:00:00
3469,4,Temperature,64.43,°C,2025-12-17 08:00:00
3470,4,Vibration,1.91,mm/s,2025-12-17 08:00:00
3471,4,Temperature,68.11,°C,2025-12-17 14:00:00
3472,4,Vibration,2.68,mm/s,2025-12-17 14:00:00
3473,4,Temperature,64.64,°C,2025-12-17 22:00:00
3474,4,Vibration,1.71,mm/s,2025-12-17 22:00:00
3475,5,Temperature,64.77,°C,2025-12-17 08:00:00
3476,5,Vibration,3.71,mm/s,2025-12-17 08:00:00
3477,5,Temperature,62.47,°C,2025-12-17 14:00:00
3478,5,Vibration,2.57,mm/s,2025-12-17 14:00:00
3479,5,Temperature,66.95,°C,2025-12-17 22:00:00
3480,5,Vibration,2.86,mm/s,2025-12-17 22:00:00
3481,1,Temperature,65.51,°C,2025-12-18 08:00:00
3482,1,Vibration,3.09,mm/s,2025-12-18 08:00:00
3483,1,Temperature,64.94,°C,2025-12-18 14:00:00
3484,1,Vibration,3.05,mm/s,2025-12-18 14:00:00
3485,1,Temperature,68.04,°C,2025-12-18 22:00:00
3486,1,Vibration,2.57,mm/s,2025-12-18 22:00:00
3487,2,Temperature,70.5,°C,2025-12-18 08:00:00
3488,2,Vibration,2.68,mm/s,2025-12-18 08:00:00
3489,2,Temperature,69.42,°C,2025-12-18 14:00:00
3490,2,Vibration,3.05,mm/s,2025-12-18 14:00:00
3491,2,Temperature,71.81,°C,2025-12-18 22:00:00
3492,2,Vibration,2.2,mm/s,2025-12-18 22:00:00
3493,3,Temperature,84.76,°C,2025-12-18 08:00:00
3494,3,Vibration,5.01,mm/s,2025-12-18 08:00:00
3495,3,Temperature,80.87,°C,2025-12-18 14:00:00
3496,3,Vibration,4.43,mm/s,2025-12-18 14:00:00
3497,3,Temperature,83.82,°C,2025-12-18 22:00:00
3498,3,Vibration,4.54,mm/s,2025-12-18 22:00:00
3499,4,Temperature,66.55,°C,2025-12-18 08:00:00
3500,4,Vibration,3.46,mm/s,2025-12-18 08:00:00
3501,4,Temperature,67.94,°C,2025-12-18 14:00:00
3502,4,Vibration,3.2,mm/s,2025-12-18 14:00:00
3503,4,Temperature,62.84,°C,2025-12-18 22:00:00
3504,4,Vibration,2.88,mm/s,2025-12-18 22:00:00
3505,5,Temperature,63.57,°C,2025-12-18 08:00:00
3506,5,Vibration,2.58,mm/s,2025-12-18 08:00:00
3507,5,Temperature,72.22,°C,2025-12-18 14:00:00
3508,5,Vibration,2.4,mm/s,2025-12-18 14:00:00
3509,5,Temperature,70.33,°C,2025-12-18 22:00:00
3510,5,Vibration,3.21,mm/s,2025-12-18 22:00:00
3511,1,Temperature,73.22,°C,2025-12-19 08:00:00
3512,1,Vibration,2.37,mm/s,2025-12-19 08:00:00
3513,1,Temperature,71.58,°C,2025-12-19 14:00:00
3514,1,Vibration,2.92,mm/s,2025-12-19 14:00:00
3515,1,Temperature,73.27,°C,2025-12-19 22:00:00
3516,1,Vibration,2.17,mm/s,2025-12-19 22:00:00
3517,2,Temperature,69.1,°C,2025-12-19 08:00:00
3518,2,Vibration,2.91,mm/s,2025-12-19 08:00:00
3519,2,Temperature,62.03,°C,2025-12-19 14:00:00
3520,2,Vibration,2.36,mm/s,2025-12-19 14:00:00
3521,2,Temperature,62.51,°C,2025-12-19 22:00:00
3522,2,Vibration,2.44,mm/s,2025-12-19 22:00:00
3523,3,Temperature,83.65,°C,2025-12-19 08:00:00
3524,3,Vibration,5.1,mm/s,2025-12-19 08:00:00
