log_id,production_id,machine_id,employee_id,log_date,quantity_produced
3759,3759,3,3,2026-05-01,833
3760,3760,4,4,2026-05-01,954
3761,3761,4,4,2026-05-01,1014
3762,3762,4,4,2026-05-01,871
3763,3763,5,5,2026-05-01,901
3764,3764,5,5,2026-05-01,893
3765,3765,5,5,2026-05-01,945
3766,3766,1,1,2026-05-02,978
3767,3767,1,1,2026-05-02,964
3768,3768,1,1,2026-05-02,954
3769,3769,2,2,2026-05-02,937
3770,3770,2,2,2026-05-02,931
3771,3771,2,2,2026-05-02,873
3772,3772,3,3,2026-05-02,778
3773,3773,3,3,2026-05-02,828
3774,3774,3,3,2026-05-02,797
3775,3775,4,4,2026-05-02,980
3776,3776,4,4,2026-05-02,985
3777,3777,4,4,2026-05-02,909
3778,3778,5,5,2026-05-02,902
3779,3779,5,5,2026-05-02,948
3780,3780,5,5,2026-05-02,901
3781,3781,1,1,2026-05-03,940
3782,3782,1,1,2026-05-03,968
3783,3783,1,1,2026-05-03,989
3784,3784,2,2,2026-05-03,945
3785,3785,2,2,2026-05-03,947
3786,3786,2,2,2026-05-03,894
3787,3787,3,3,2026-05-03,790
3788,3788,3,3,2026-05-03,753
3789,3789,3,3,2026-05-03,858
3790,3790,4,4,2026-05-03,968
3791,3791,4,4,2026-05-03,1037
3792,3792,4,4,2026-05-03,991
3793,3793,5,5,2026-05-03,971
3794,3794,5,5,2026-05-03,926
3795,3795,5,5,2026-05-03,952
3796,3796,1,1,2026-05-04,993
3797,3797,1,1,2026-05-04,930
3798,3798,1,1,2026-05-04,997
3799,3799,2,2,2026-05-04,858
3800,3800,2,2,2026-05-04,971
3801,3801,2,2,2026-05-04,905
3802,3802,3,3,2026-05-04,772
3803,3803,3,3,2026-05-04,832
3804,3804,3,3,2026-05-04,813
3805,3805,4,4,2026-05-04,911
3806,3806,4,4,2026-05-04,964
3807,3807,4,4,2026-05-04,939
3808,3808,5,5,2026-05-04,893
3809,3809,5,5,2026-05-04,891
3810,3810,5,5,2026-05-04,950
3811,3811,1,1,2026-05-05,985
3812,3812,1,1,2026-05-05,919
3813,3813,1,1,2026-05-05,872
3814,3814,2,2,2026-05-05,804
3815,3815,2,2,2026-05-05,982
3816,3816,2,2,2026-05-05,906
3817,3817,3,3,2026-05-05,832
3818,3818,3,3,2026-05-05,792
3819,3819,3,3,2026-05-05,715
3820,3820,4,4,2026-05-05,996
3821,3821,4,4,2026-05-05,1046
3822,3822,4,4,2026-05-05,954
3823,3823,5,5,2026-05-05,841
3824,3824,5,5,2026-05-05,883
3825,3825,5,5,2026-05-05,964
3826,3826,1,1,2026-05-06,962
3827,3827,1,1,2026-05-06,998
3828,3828,1,1,2026-05-06,950
3829,3829,2,2,2026-05-06,927
3830,3830,2,2,2026-05-06,883
3831,3831,2,2,2026-05-06,856
3832,3832,3,3,2026-05-06,827
3833,3833,3,3,2026-05-06,835
3834,3834,3,3,2026-05-06,775
3835,3835,4,4,2026-05-06,1041
3836,3836,4,4,2026-05-06,1042
3837,3837,4,4,2026-05-06,942
3838,3838,5,5,2026-05-06,893
3839,3839,5,5,2026-05-06,895
3840,3840,5,5,2026-05-06,924
3841,3841,1,1,2026-05-07,934
3842,3842,1,1,2026-05-07,897
3843,3843,1,1,2026-05-07,916
3844,3844,2,2,2026-05-07,815
3845,3845,2,2,2026-05-07,821
3846,3846,2,2,2026-05-07,840
3847,3847,3,3,2026-05-07,879
3848,3848,3,3,2026-05-07,873
3849,3849,3,3,2026-05-07,829
3850,3850,4,4,2026-05-07,956
3851,3851,4,4,2026-05-07,920
3852,3852,4,4,2026-05-07,979
3853,3853,5,5,2026-05-07,947
3854,3854,5,5,2026-05-07,899
3855,3855,5,5,2026-05-07,945
3856,3856,1,1,2026-05-08,902
3857,3857,1,1,2026-05-08,926
3858,3858,1,1,2026-05-08,939
3859,3859,2,2,2026-05-08,974
3860,3860,2,2,2026-05-08,865
3861,3861,2,2,2026-05-08,997
3862,3862,3,3,2026-05-08,817
3863,3863,3,3,2026-05-08,901
3864,3864,3,3,2026-05-08,760
3865,3865,4,4,2026-05-08,935
3866,3866,4,4,2026-05-08,949
3867,3867,4,4,2026-05-08,980
3868,3868,5,5,2026-05-08,997
3869,3869,5,5,2026-05-08,905
3870,3870,5,5,2026-05-08,965
3871,3871,1,1,2026-05-09,1027
3872,3872,1,1,2026-05-09,960
3873,3873,1,1,2026-05-09,993
3874,3874,2,2,2026-05-09,867
3875,3875,2,2,2026-05-09,916
3876,3876,2,2,2026-05-09,926
3877,3877,3,3,2026-05-09,746
3878,3878,3,3,2026-05-09,764
3879,3879,3,3,2026-05-09,787
3880,3880,4,4,2026-05-09,914
3881,3881,4,4,2026-05-09,950
3882,3882,4,4,2026-05-09,972
3883,3883,5,5,2026-05-09,870
3884,3884,5,5,2026-05-09,1002
3885,3885,5,5,2026-05-09,970
3886,3886,1,1,2026-05-10,1091
3887,3887,1,1,2026-05-10,900
3888,3888,1,1,2026-05-10,967
3889,3889,2,2,2026-05-10,871
3890,3890,2,2,2026-05-10,854
3891,3891,2,2,2026-05-10,937
3892,3892,3,3,2026-05-10,802
3893,3893,3,3,2026-05-10,785
3894,3894,3,3,2026-05-10,811
3895,3895,4,4,2026-05-10,945
3896,3896,4,4,2026-05-10,944
3897,3897,4,4,2026-05-10,952
3898,3898,5,5,2026-05-10,976
3899,3899,5,5,2026-05-10,972
3900,3900,5,5,2026-05-10,878
3901,3901,1,1,2026-05-11,1020
3902,3902,1,1,2026-05-11,948
3903,3903,1,1,2026-05-11,967
3904,3904,2,2,2026-05-11,871
3905,3905,2,2,2026-05-11,900
3906,3906,2,2,2026-05-11,854
3907,3907,3,3,2026-05-11,768
3908,3908,3,3,2026-05-11,834
3909,3909,3,3,2026-05-11,835
3910,3910,4,4,2026-05-11,999
3911,3911,4,4,2026-05-11,962
3912,3912,4,4,2026-05-11,927
3913,3913,5,5,2026-05-11,981
3914,3914,5,5,2026-05-11,968
3915,3915,5,5,2026-05-11,856
3916,3916,1,1,2026-05-12,985
3917,3917,1,1,2026-05-12,935
3918,3918,1,1,2026-05-12,978
3919,3919,2,2,2026-05-12,841
3920,3920,2,2,2026-05-12,873
3921,3921,2,2,2026-05-12,903
3922,3922,3,3,2026-05-12,872
3923,3923,3,3,2026-05-12,906
3924,3924,3,3,2026-05-12,803
3925,3925,4,4,2026-05-12,1024
3926,3926,4,4,2026-05-12,989
3927,3927,4,4,2026-05-12,987
3928,3928,5,5,2026-05-12,951
3929,3929,5,5,2026-05-12,927
3930,3930,5,5,2026-05-12,963
3931,3931,1,1,2026-05-13,907
3932,3932,1,1,2026-05-13,947
3933,3933,1,1,2026-05-13,1026
3934,3934,2,2,2026-05-13,946
3935,3935,2,2,2026-05-13,912
3936,3936,2,2,2026-05-13,940
3937,3937,3,3,2026-05-13,862
3938,3938,3,3,2026-05-13,721
3939,3939,3,3,2026-05-13,788
3940,3940,4,4,2026-05-13,953
3941,3941,4,4,2026-05-13,923
3942,3942,4,4,2026-05-13,1063
3943,3943,5,5,2026-05-13,953
3944,3944,5,5,2026-05-13,968
3945,3945,5,5,2026-05-13,904
3946,3946,1,1,2026-05-14,938
3947,3947,1,1,2026-05-14,949
3948,3948,1,1,2026-05-14,965
3949,3949,2,2,2026-05-14,931
3950,3950,2,2,2026-05-14,828
3951,3951,2,2,2026-05-14,928
3952,3952,3,3,2026-05-14,790
3953,3953,3,3,2026-05-14,864
3954,3954,3,3,2026-05-14,854
3955,3955,4,4,2026-05-14,991
3956,3956,4,4,2026-05-14,981
3957,3957,4,4,2026-05-14,967
3958,3958,5,5,2026-05-14,946
3959,3959,5,5,2026-05-14,981
3960,3960,5,5,2026-05-14,932
3961,3961,1,1,2026-05-15,927
3962,3962,1,1,2026-05-15,951
3963,3963,1,1,2026-05-15,962
3964,3964,2,2,2026-05-15,854
3965,3965,2,2,2026-05-15,845
3966,3966,2,2,2026-05-15,878
3967,3967,3,3,2026-05-15,864
3968,3968,3,3,2026-05-15,848
3969,3969,3,3,2026-05-15,737
3970,3970,4,4,2026-05-15,942
3971,3971,4,4,2026-05-15,1010
3972,3972,4,4,2026-05-15,963
3973,3973,5,5,2026-05-15,948
3974,3974,5,5,2026-05-15,869
3975,3975,5,5,2026-05-15,930
3976,3976,1,1,2026-05-16,946
3977,3977,1,1,2026-05-16,988
3978,3978,1,1,2026-05-16,965
3979,3979,2,2,2026-05-16,905
3980,3980,2,2,2026-05-16,830
3981,3981,2,2,2026-05-16,978
3982,3982,3,3,2026-05-16,827
3983,3983,3,3,2026-05-16,771
3984,3984,3,3,2026-05-16,804
3985,3985,4,4,2026-05-16,964
3986,3986,4,4,2026-05-16,971
3987,3987,4,4,2026-05-16,1028
3988,3988,5,5,2026-05-16,892
3989,3989,5,5,2026-05-16,959
3990,3990,5,5,2026-05-16,980
3991,3991,1,1,2026-05-17,972
3992,3992,1,1,2026-05-17,943
3993,3993,1,1,2026-05-17,918
3994,3994,2,2,2026-05-17,873
3995,3995,2,2,2026-05-17,905
3996,3996,2,2,2026-05-17,824
3997,3997,3,3,2026-05-17,802
3998,3998,3,3,2026-05-17,834
3999,3999,3,3,2026-05-17,741
4000,4000,4,4,2026-05-17,1027
4001,4001,4,4,2026-05-17,1088
4002,4002,4,4,2026-05-17,977
4003,4003,5,5,2026-05-17,921
4004,4004,5,5,2026-05-17,924
4005,4005,5,5,2026-05-17,934
4006,4006,1,1,2026-05-18,938
4007,4007,1,1,2026-05-18,872
4008,4008,1,1,2026-05-18,944
4009,4009,2,2,2026-05-18,860
4010,4010,2,2,2026-05-18,906
4011,4011,2,2,2026-05-18,952
4012,4012,3,3,2026-05-18,762
4013,4013,3,3,2026-05-18,870
4014,4014,3,3,2026-05-18,785
4015,4015,4,4,2026-05-18,946
4016,4016,4,4,2026-05-18,1007
4017,4017,4,4,2026-05-18,960
4018,4018,5,5,2026-05-18,928
4019,4019,5,5,2026-05-18,930
4020,4020,5,5,2026-05-18,954
4021,4021,1,1,2026-05-19,947
4022,4022,1,1,2026-05-19,942
4023,4023,1,1,2026-05-19,934
4024,4024,2,2,2026-05-19,920
4025,4025,2,2,2026-05-19,878
4026,4026,2,2,2026-05-19,954
4027,4027,3,3,2026-05-19,801
4028,4028,3,3,2026-05-19,732
4029,4029,3,3,2026-05-19,812
4030,4030,4,4,2026-05-19,999
4031,4031,4,4,2026-05-19,1034
4032,4032,4,4,2026-05-19,950
4033,4033,5,5,2026-05-19,894
4034,4034,5,5,2026-05-19,956
4035,4035,5,5,2026-05-19,976
4036,4036,1,1,2026-05-20,918
4037,4037,1,1,2026-05-20,960
4038,4038,1,1,2026-05-20,947
4039,4039,2,2,2026-05-20,870
4040,4040,2,2,2026-05-20,895
4041,4041,2,2,2026-05-20,943
4042,4042,3,3,2026-05-20,801
4043,4043,3,3,2026-05-20,793
4044,4044,3,3,2026-05-20,824
4045,4045,4,4,2026-05-20,1027
4046,4046,4,4,2026-05-20,941
4047,4047,4,4,2026-05-20,992
4048,4048,5,5,2026-05-20,915
4049,4049,5,5,2026-05-20,931
4050,4050,5,5,2026-05-20,957
4051,4051,1,1,2026-05-21,938
4052,4052,1,1,2026-05-21,868
4053,4053,1,1,2026-05-21,946
4054,4054,2,2,2026-05-21,939
4055,4055,2,2,2026-05-21,918
4056,4056,2,2,2026-05-21,895
4057,4057,3,3,2026-05-21,805
4058,4058,3,3,2026-05-21,802
4059,4059,3,3,2026-05-21,730
4060,4060,4,4,2026-05-21,986
4061,4061,4,4,2026-05-21,929
4062,4062,4,4,2026-05-21,1026
4063,4063,5,5,2026-05-21,878
4064,4064,5,5,2026-05-21,913
4065,4065,5,5,2026-05-21,906
4066,4066,1,1,2026-05-22,1012
4067,4067,1,1,2026-05-22,994
4068,4068,1,1,2026-05-22,859
4069,4069,2,2,2026-05-22,899
4070,4070,2,2,2026-05-22,855
4071,4071,2,2,2026-05-22,906
4072,4072,3,3,2026-05-22,826
4073,4073,3,3,2026-05-22,809
4074,4074,3,3,2026-05-22,829
4075,4075,4,4,2026-05-22,969
4076,4076,4,4,2026-05-22,991
4077,4077,4,4,2026-05-22,1007
4078,4078,5,5,2026-05-22,912
4079,4079,5,5,2026-05-22,895
4080,4080,5,5,2026-05-22,904
4081,4081,1,1,2026-05-23,945
4082,4082,1,1,2026-05-23,950
4083,4083,1,1,2026-05-23,963
4084,4084,2,2,2026-05-23,870
4085,4085,2,2,2026-05-23,928
4086,4086,2,2,2026-05-23,972
4087,4087,3,3,2026-05-23,776
4088,4088,3,3,2026-05-23,898
4089,4089,3,3,2026-05-23,879
4090,4090,4,4,2026-05-23,980
4091,4091,4,4,2026-05-23,974
4092,4092,4,4,2026-05-23,953
4093,4093,5,5,2026-05-23,964
4094,4094,5,5,2026-05-23,933
4095,4095,5,5,2026-05-23,937
4096,4096,1,1,2026-05-24,916
4097,4097,1,1,2026-05-24,986
4098,4098,1,1,2026-05-24,940
4099,4099,2,2,2026-05-24,857
4100,4100,2,2,2026-05-24,897
4101,4101,2,2,2026-05-24,869
4102,4102,3,3,2026-05-24,854
4103,4103,3,3,2026-05-24,878
4104,4104,3,3,2026-05-24,798
4105,4105,4,4,2026-05-24,1023
4106,4106,4,4,2026-05-24,1021
4107,4107,4,4,2026-05-24,861
4108,4108,5,5,2026-05-24,904
4109,4109,5,5,2026-05-24,934
4110,4110,5,5,2026-05-24,913
4111,4111,1,1,2026-05-25,921
4112,4112,1,1,2026-05-25,994
4113,4113,1,1,2026-05-25,931
4114,4114,2,2,2026-05-25,913
4115,4115,2,2,2026-05-25,940
4116,4116,2,2,2026-05-25,957
4117,4117,3,3,2026-05-25,757
4118,4118,3,3,2026-05-25,761
4119,4119,3,3,2026-05-25,808
4120,4120,4,4,2026-05-25,902
4121,4121,4,4,2026-05-25,942
4122,4122,4,4,2026-05-25,1029
4123,4123,5,5,2026-05-25,955
4124,4124,5,5,2026-05-25,925
4125,4125,5,5,2026-05-25,948
4126,4126,1,1,2026-05-26,978
4127,4127,1,1,2026-05-26,894
4128,4128,1,1,2026-05-26,931
4129,4129,2,2,2026-05-26,994
4130,4130,2,2,2026-05-26,955
4131,4131,2,2,2026-05-26,909
4132,4132,3,3,2026-05-26,812
4133,4133,3,3,2026-05-26,798
4134,4134,3,3,2026-05-26,730
4135,4135,4,4,2026-05-26,956
4136,4136,4,4,2026-05-26,996
4137,4137,4,4,2026-05-26,961
4138,4138,5,5,2026-05-26,889
4139,4139,5,5,2026-05-26,893
4140,4140,5,5,2026-05-26,986
4141,4141,1,1,2026-05-27,929
4142,4142,1,1,2026-05-27,997
4143,4143,1,1,2026-05-27,962
4144,4144,2,2,2026-05-27,890
4145,4145,2,2,2026-05-27,869
4146,4146,2,2,2026-05-27,926
4147,4147,3,3,2026-05-27,841
4148,4148,3,3,2026-05-27,830
4149,4149,3,3,2026-05-27,748
4150,4150,4,4,2026-05-27,959
4151,4151,4,4,2026-05-27,964
4152,4152,4,4,2026-05-27,903
4153,4153,5,5,2026-05-27,948
4154,4154,5,5,2026-05-27,954
4155,4155,5,5,2026-05-27,952
4156,4156,1,1,2026-05-28,965
4157,4157,1,1,2026-05-28,937
4158,4158,1,1,2026-05-28,918
4159,4159,2,2,2026-05-28,887
4160,4160,2,2,2026-05-28,912
4161,4161,2,2,2026-05-28,951
4162,4162,3,3,2026-05-28,803
4163,4163,3,3,2026-05-28,801
4164,4164,3,3,2026-05-28,726
4165,4165,4,4,2026-05-28,995
4166,4166,4,4,2026-05-28,1034
4167,4167,4,4,2026-05-28,975
4168,4168,5,5,2026-05-28,922
4169,4169,5,5,2026-05-28,914
4170,4170,5,5,2026-05-28,957
4171,4171,1,1,2026-05-29,874
4172,4172,1,1,2026-05-29,997
4173,4173,1,1,2026-05-29,940
4174,4174,2,2,2026-05-29,916
4175,4175,2,2,2026-05-29,931
4176,4176,2,2,2026-05-29,863
4177,4177,3,3,2026-05-29,799
4178,4178,3,3,2026-05-29,790
4179,4179,3,3,2026-05-29,754
4180,4180,4,4,2026-05-29,1021
4181,4181,4,4,2026-05-29,966
4182,4182,4,4,2026-05-29,933
4183,4183,5,5,2026-05-29,931
4184,4184,5,5,2026-05-29,873
4185,4185,5,5,2026-05-29,911
4186,4186,1,1,2026-05-30,961
4187,4187,1,1,2026-05-30,889
4188,4188,1,1,2026-05-30,975
4189,4189,2,2,2026-05-30,903
4190,4190,2,2,2026-05-30,931
4191,4191,2,2,2026-05-30,931
4192,4192,3,3,2026-05-30,780
4193,4193,3,3,2026-05-30,781
4194,4194,3,3,2026-05-30,819
4195,4195,4,4,2026-05-30,937
4196,4196,4,4,2026-05-30,937
4197,4197,4,4,2026-05-30,955
4198,4198,5,5,2026-05-30,876
4199,4199,5,5,2026-05-30,882
4200,4200,5,5,2026-05-30,883
4201,4201,1,1,2026-05-31,937
4202,4202,1,1,2026-05-31,935
4203,4203,1,1,2026-05-31,987
4204,4204,2,2,2026-05-31,887
4205,4205,2,2,2026-05-31,896
4206,4206,2,2,2026-05-31,969
4207,4207,3,3,2026-05-31,710
4208,4208,3,3,2026-05-31,807
4209,4209,3,3,2026-05-31,790
4210,4210,4,4,2026-05-31,991
4211,4211,4,4,2026-05-31,957
4212,4212,4,4,2026-05-31,967
4213,4213,5,5,2026-05-31,979
4214,4214,5,5,2026-05-31,948
4215,4215,5,5,2026-05-31,919
4216,4216,1,1,2026-06-01,919
4217,4217,1,1,2026-06-01,907
4218,4218,1,1,2026-06-01,929
4219,4219,2,2,2026-06-01,789
4220,4220,2,2,2026-06-01,892
4221,4221,2,2,2026-06-01,969
4222,4222,3,3,2026-06-01,804
4223,4223,3,3,2026-06-01,773
4224,4224,3,3,2026-06-01,710
4225,4225,4,4,2026-06-01,947
4226,4226,4,4,2026-06-01,960
4227,4227,4,4,2026-06-01,988
4228,4228,5,5,2026-06-01,911
4229,4229,5,5,2026-06-01,1001
4230,4230,5,5,2026-06-01,920
4231,4231,1,1,2026-06-02,989
4232,4232,1,1,2026-06-02,886
4233,4233,1,1,2026-06-02,947
4234,4234,2,2,2026-06-02,868
4235,4235,2,2,2026-06-02,940
4236,4236,2,2,2026-06-02,883
4237,4237,3,3,2026-06-02,850
4238,4238,3,3,2026-06-02,824
4239,4239,3,3,2026-06-02,778
4240,4240,4,4,2026-06-02,936
4241,4241,4,4,2026-06-02,950
4242,4242,4,4,2026-06-02,967
4243,4243,5,5,2026-06-02,954
4244,4244,5,5,2026-06-02,928
4245,4245,5,5,2026-06-02,961
4246,4246,1,1,2026-06-03,1003
4247,4247,1,1,2026-06-03,950
4248,4248,1,1,2026-06-03,910
4249,4249,2,2,2026-06-03,913
4250,4250,2,2,2026-06-03,976
4251,4251,2,2,2026-06-03,934
4252,4252,3,3,2026-06-03,810
4253,4253,3,3,2026-06-03,765
4254,4254,3,3,2026-06-03,791
4255,4255,4,4,2026-06-03,918
4256,4256,4,4,2026-06-03,934
4257,4257,4,4,2026-06-03,994
4258,4258,5,5,2026-06-03,861
4259,4259,5,5,2026-06-03,915
4260,4260,5,5,2026-06-03,881
4261,4261,1,1,2026-06-04,906
4262,4262,1,1,2026-06-04,951
4263,4263,1,1,2026-06-04,920
4264,4264,2,2,2026-06-04,844
4265,4265,2,2,2026-06-04,877
4266,4266,2,2,2026-06-04,842
4267,4267,3,3,2026-06-04,847
4268,4268,3,3,2026-06-04,826
4269,4269,3,3,2026-06-04,826
4270,4270,4,4,2026-06-04,947
4271,4271,4,4,2026-06-04,995
4272,4272,4,4,2026-06-04,986
4273,4273,5,5,2026-06-04,899
4274,4274,5,5,2026-06-04,925
4275,4275,5,5,2026-06-04,867
4276,4276,1,1,2026-06-05,907
4277,4277,1,1,2026-06-05,944
4278,4278,1,1,2026-06-05,929
4279,4279,2,2,2026-06-05,912
4280,4280,2,2,2026-06-05,870
4281,4281,2,2,2026-06-05,884
4282,4282,3,3,2026-06-05,798
4283,4283,3,3,2026-06-05,767
4284,4284,3,3,2026-06-05,784
4285,4285,4,4,2026-06-05,986
4286,4286,4,4,2026-06-05,1039
4287,4287,4,4,2026-06-05,947
4288,4288,5,5,2026-06-05,909
4289,4289,5,5,2026-06-05,1038
4290,4290,5,5,2026-06-05,963
4291,4291,1,1,2026-06-06,994
4292,4292,1,1,2026-06-06,969
4293,4293,1,1,2026-06-06,992
4294,4294,2,2,2026-06-06,865
4295,4295,2,2,2026-06-06,938
4296,4296,2,2,2026-06-06,928
4297,4297,3,3,2026-06-06,756
4298,4298,3,3,2026-06-06,785
4299,4299,3,3,2026-06-06,717
4300,4300,4,4,2026-06-06,983
4301,4301,4,4,2026-06-06,1017
4302,4302,4,4,2026-06-06,957
4303,4303,5,5,2026-06-06,890
4304,4304,5,5,2026-06-06,887
4305,4305,5,5,2026-06-06,927
4306,4306,1,1,2026-06-07,969
4307,4307,1,1,2026-06-07,1010
4308,4308,1,1,2026-06-07,864
4309,4309,2,2,2026-06-07,954
4310,4310,2,2,2026-06-07,905
4311,4311,2,2,2026-06-07,935
4312,4312,3,3,2026-06-07,825
4313,4313,3,3,2026-06-07,799
4314,4314,3,3,2026-06-07,798
4315,4315,4,4,2026-06-07,993
4316,4316,4,4,2026-06-07,968
4317,4317,4,4,2026-06-07,971
4318,4318,5,5,2026-06-07,785
4319,4319,5,5,2026-06-07,951
4320,4320,5,5,2026-06-07,897
4321,4321,1,1,2026-06-08,989
4322,4322,1,1,2026-06-08,986
4323,4323,1,1,2026-06-08,930
4324,4324,2,2,2026-06-08,921
4325,4325,2,2,2026-06-08,916
4326,4326,2,2,2026-06-08,876
4327,4327,3,3,2026-06-08,824
4328,4328,3,3,2026-06-08,858
4329,4329,3,3,2026-06-08,841
4330,4330,4,4,2026-06-08,923
4331,4331,4,4,2026-06-08,997
4332,4332,4,4,2026-06-08,1014
4333,4333,5,5,2026-06-08,903
4334,4334,5,5,2026-06-08,969
4335,4335,5,5,2026-06-08,899
4336,4336,1,1,2026-06-09,938
4337,4337,1,1,2026-06-09,920
4338,4338,1,1,2026-06-09,914
4339,4339,2,2,2026-06-09,913
4340,4340,2,2,2026-06-09,846
4341,4341,2,2,2026-06-09,890
4342,4342,3,3,2026-06-09,813
4343,4343,3,3,2026-06-09,771
4344,4344,3,3,2026-06-09,847
4345,4345,4,4,2026-06-09,973
4346,4346,4,4,2026-06-09,1037
4347,4347,4,4,2026-06-09,1045
4348,4348,5,5,2026-06-09,872
4349,4349,5,5,2026-06-09,944
4350,4350,5,5,2026-06-09,936
4351,4351,1,1,2026-06-10,933
4352,4352,1,1,2026-06-10,950
4353,4353,1,1,2026-06-10,1058
4354,4354,2,2,2026-06-10,920
4355,4355,2,2,2026-06-10,928
4356,4356,2,2,2026-06-10,894
4357,4357,3,3,2026-06-10,815
4358,4358,3,3,2026-06-10,767
4359,4359,3,3,2026-06-10,829
4360,4360,4,4,2026-06-10,1035
4361,4361,4,4,2026-06-10,1012
4362,4362,4,4,2026-06-10,951
4363,4363,5,5,2026-06-10,891
4364,4364,5,5,2026-06-10,1022
4365,4365,5,5,2026-06-10,982
4366,4366,1,1,2026-06-11,978
4367,4367,1,1,2026-06-11,1008
4368,4368,1,1,2026-06-11,948
4369,4369,2,2,2026-06-11,927
4370,4370,2,2,2026-06-11,946
4371,4371,2,2,2026-06-11,888
4372,4372,3,3,2026-06-11,817
4373,4373,3,3,2026-06-11,841
4374,4374,3,3,2026-06-11,759
4375,4375,4,4,2026-06-11,964
4376,4376,4,4,2026-06-11,1020
4377,4377,4,4,2026-06-11,987
4378,4378,5,5,2026-06-11,932
4379,4379,5,5,2026-06-11,927
4380,4380,5,5,2026-06-11,975
4381,4381,1,1,2026-06-12,912
4382,4382,1,1,2026-06-12,931
4383,4383,1,1,2026-06-12,896
4384,4384,2,2,2026-06-12,887
4385,4385,2,2,2026-06-12,905
4386,4386,2,2,2026-06-12,826
4387,4387,3,3,2026-06-12,768
4388,4388,3,3,2026-06-12,807
4389,4389,3,3,2026-06-12,817
4390,4390,4,4,2026-06-12,1048
4391,4391,4,4,2026-06-12,1003
4392,4392,4,4,2026-06-12,972
4393,4393,5,5,2026-06-12,934
4394,4394,5,5,2026-06-12,936
4395,4395,5,5,2026-06-12,912
4396,4396,1,1,2026-06-13,959
4397,4397,1,1,2026-06-13,930
4398,4398,1,1,2026-06-13,961
4399,4399,2,2,2026-06-13,897
4400,4400,2,2,2026-06-13,891
4401,4401,2,2,2026-06-13,892
4402,4402,3,3,2026-06-13,829
4403,4403,3,3,2026-06-13,825
4404,4404,3,3,2026-06-13,789
4405,4405,4,4,2026-06-13,1008
4406,4406,4,4,2026-06-13,976
4407,4407,4,4,2026-06-13,977
4408,4408,5,5,2026-06-13,912
4409,4409,5,5,2026-06-13,993
4410,4410,5,5,2026-06-13,988
4411,4411,1,1,2026-06-14,923
4412,4412,1,1,2026-06-14,936
4413,4413,1,1,2026-06-14,964
4414,4414,2,2,2026-06-14,921
4415,4415,2,2,2026-06-14,859
4416,4416,2,2,2026-06-14,865
4417,4417,3,3,2026-06-14,685
4418,4418,3,3,2026-06-14,821
4419,4419,3,3,2026-06-14,743
4420,4420,4,4,2026-06-14,954
4421,4421,4,4,2026-06-14,1014
4422,4422,4,4,2026-06-14,1012
4423,4423,5,5,2026-06-14,991
4424,4424,5,5,2026-06-14,1006
4425,4425,5,5,2026-06-14,1042
4426,4426,1,1,2026-06-15,935
4427,4427,1,1,2026-06-15,926
4428,4428,1,1,2026-06-15,965
4429,4429,2,2,2026-06-15,847
4430,4430,2,2,2026-06-15,890
4431,4431,2,2,2026-06-15,905
4432,4432,3,3,2026-06-15,819
4433,4433,3,3,2026-06-15,823
4434,4434,3,3,2026-06-15,789
4435,4435,4,4,2026-06-15,932
4436,4436,4,4,2026-06-15,939
4437,4437,4,4,2026-06-15,902
4438,4438,5,5,2026-06-15,908
4439,4439,5,5,2026-06-15,876
4440,4440,5,5,2026-06-15,910
4441,4441,1,1,2026-06-16,965
4442,4442,1,1,2026-06-16,903
4443,4443,1,1,2026-06-16,953
4444,4444,2,2,2026-06-16,888
4445,4445,2,2,2026-06-16,913
4446,4446,2,2,2026-06-16,922
4447,4447,3,3,2026-06-16,786
4448,4448,3,3,2026-06-16,800
4449,4449,3,3,2026-06-16,789
4450,4450,4,4,2026-06-16,961
4451,4451,4,4,2026-06-16,952
4452,4452,4,4,2026-06-16,998
4453,4453,5,5,2026-06-16,982
4454,4454,5,5,2026-06-16,976
4455,4455,5,5,2026-06-16,879
4456,4456,1,1,2026-06-17,1001
4457,4457,1,1,2026-06-17,913
4458,4458,1,1,2026-06-17,955
4459,4459,2,2,2026-06-17,912
4460,4460,2,2,2026-06-17,840
4461,4461,2,2,2026-06-17,893
4462,4462,3,3,2026-06-17,854
4463,4463,3,3,2026-06-17,711
4464,4464,3,3,2026-06-17,896
4465,4465,4,4,2026-06-17,901
4466,4466,4,4,2026-06-17,991
4467,4467,4,4,2026-06-17,922
4468,4468,5,5,2026-06-17,947
4469,4469,5,5,2026-06-17,974
4470,4470,5,5,2026-06-17,962
4471,4471,1,1,2026-06-18,893
4472,4472,1,1,2026-06-18,989
4473,4473,1,1,2026-06-18,939
4474,4474,2,2,2026-06-18,844
4475,4475,2,2,2026-06-18,954
4476,4476,2,2,2026-06-18,983
4477,4477,3,3,2026-06-18,803
4478,4478,3,3,2026-06-18,784
4479,4479,3,3,2026-06-18,768
4480,4480,4,4,2026-06-18,1009
4481,4481,4,4,2026-06-18,1021
4482,4482,4,4,2026-06-18,964
4483,4483,5,5,2026-06-18,993
4484,4484,5,5,2026-06-18,955
4485,4485,5,5,2026-06-18,933
4486,4486,1,1,2026-06-19,962
4487,4487,1,1,2026-06-19,910
4488,4488,1,1,2026-06-19,978
4489,4489,2,2,2026-06-19,862
4490,4490,2,2,2026-06-19,879
