quality_id,production_id,inspection_date,defect_type,defect_count,quality_status
1829,1829,2025-12-23,Component Misplacement,6,Pass
1830,1830,2025-12-23,PCB Damage,11,Pass
1831,1831,2025-12-24,Component Misplacement,22,Fail
1832,1832,2025-12-24,Overheating,14,Pass
1833,1833,2025-12-24,PCB Damage,11,Pass
1834,1834,2025-12-24,Component Misplacement,3,Pass
1835,1835,2025-12-24,Overheating,13,Pass
1836,1836,2025-12-24,Component Misplacement,17,Fail
1837,1837,2025-12-24,Solder Defect,18,Fail
1838,1838,2025-12-24,Solder Defect,4,Pass
1839,1839,2025-12-24,PCB Damage,9,Pass
1840,1840,2025-12-24,PCB Damage,4,Pass
1841,1841,2025-12-24,Component Misplacement,5,Pass
1842,1842,2025-12-24,Missing Component,9,Pass
1843,1843,2025-12-24,PCB Damage,3,Pass
1844,1844,2025-12-24,Solder Defect,3,Pass
1845,1845,2025-12-24,Missing Component,5,Pass
1846,1846,2025-12-25,Solder Defect,2,Pass
1847,1847,2025-12-25,Overheating,18,Fail
1848,1848,2025-12-25,Missing Component,13,Pass
1849,1849,2025-12-25,Component Misplacement,7,Pass
1850,1850,2025-12-25,Component Misplacement,4,Pass
1851,1851,2025-12-25,Component Misplacement,5,Pass
1852,1852,2025-12-25,PCB Damage,4,Pass
1853,1853,2025-12-25,PCB Damage,4,Pass
1854,1854,2025-12-25,Missing Component,16,Fail
1855,1855,2025-12-25,Component Misplacement,24,Fail
1856,1856,2025-12-25,Overheating,20,Fail
1857,1857,2025-12-25,Overheating,11,Pass
1858,1858,2025-12-25,Solder Defect,9,Pass
1859,1859,2025-12-25,Solder Defect,19,Fail
1860,1860,2025-12-25,Overheating,8,Pass
1861,1861,2025-12-26,Solder Defect,4,Pass
1862,1862,2025-12-26,Missing Component,9,Pass
1863,1863,2025-12-26,PCB Damage,23,Fail
1864,1864,2025-12-26,Missing Component,25,Fail
1865,1865,2025-12-26,Missing Component,18,Fail
1866,1866,2025-12-26,Component Misplacement,7,Pass
1867,1867,2025-12-26,Overheating,20,Fail
1868,1868,2025-12-26,Solder Defect,6,Pass
1869,1869,2025-12-26,PCB Damage,12,Pass
1870,1870,2025-12-26,Component Misplacement,17,Fail
1871,1871,2025-12-26,Solder Defect,11,Pass
1872,1872,2025-12-26,PCB Damage,9,Pass
1873,1873,2025-12-26,Component Misplacement,3,Pass
1874,1874,2025-12-26,Missing Component,12,Pass
1875,1875,2025-12-26,Overheating,7,Pass
1876,1876,2025-12-27,Component Misplacement,8,Pass
1877,1877,2025-12-27,Overheating,13,Pass
1878,1878,2025-12-27,Missing Component,13,Pass
1879,1879,2025-12-27,Solder Defect,12,Pass
1880,1880,2025-12-27,Component Misplacement,9,Pass
1881,1881,2025-12-27,Missing Component,2,Pass
1882,1882,2025-12-27,Component Misplacement,5,Pass
1883,1883,2025-12-27,Missing Component,9,Pass
1884,1884,2025-12-27,Solder Defect,12,Pass
1885,1885,2025-12-27,PCB Damage,12,Pass
1886,1886,2025-12-27,Solder Defect,15,Fail
1887,1887,2025-12-27,Missing Component,12,Pass
1888,1888,2025-12-27,PCB Damage,14,Pass
1889,1889,2025-12-27,Missing Component,7,Pass
1890,1890,2025-12-27,PCB Damage,7,Pass
1891,1891,2025-12-28,Solder Defect,26,Fail
1892,1892,2025-12-28,Solder Defect,13,Pass
1893,1893,2025-12-28,Overheating,6,Pass
1894,1894,2025-12-28,Overheating,22,Fail
1895,1895,2025-12-28,Missing Component,13,Pass
1896,1896,2025-12-28,Missing Component,8,Pass
1897,1897,2025-12-28,PCB Damage,9,Pass
1898,1898,2025-12-28,Overheating,16,Fail
1899,1899,2025-12-28,Overheating,5,Pass
1900,1900,2025-12-28,Overheating,12,Pass
1901,1901,2025-12-28,PCB Damage,10,Pass
1902,1902,2025-12-28,Component Misplacement,10,Pass
1903,1903,2025-12-28,Solder Defect,6,Pass
1904,1904,2025-12-28,Solder Defect,10,Pass
1905,1905,2025-12-28,Solder Defect,28,Fail
1906,1906,2025-12-29,Solder Defect,18,Fail
1907,1907,2025-12-29,Missing Component,15,Fail
1908,1908,2025-12-29,Overheating,4,Pass
1909,1909,2025-12-29,Overheating,6,Pass
1910,1910,2025-12-29,Solder Defect,9,Pass
1911,1911,2025-12-29,Component Misplacement,7,Pass
1912,1912,2025-12-29,Solder Defect,7,Pass
1913,1913,2025-12-29,Solder Defect,21,Fail
1914,1914,2025-12-29,Overheating,3,Pass
1915,1915,2025-12-29,PCB Damage,25,Fail
1916,1916,2025-12-29,Component Misplacement,22,Fail
1917,1917,2025-12-29,Overheating,4,Pass
1918,1918,2025-12-29,Component Misplacement,11,Pass
1919,1919,2025-12-29,Solder Defect,16,Fail
1920,1920,2025-12-29,Overheating,21,Fail
1921,1921,2025-12-30,PCB Damage,17,Fail
1922,1922,2025-12-30,Overheating,20,Fail
1923,1923,2025-12-30,Solder Defect,8,Pass
1924,1924,2025-12-30,PCB Damage,7,Pass
1925,1925,2025-12-30,PCB Damage,12,Pass
1926,1926,2025-12-30,PCB Damage,19,Fail
1927,1927,2025-12-30,Solder Defect,5,Pass
1928,1928,2025-12-30,Missing Component,3,Pass
1929,1929,2025-12-30,PCB Damage,12,Pass
1930,1930,2025-12-30,Overheating,11,Pass
1931,1931,2025-12-30,Solder Defect,15,Fail
1932,1932,2025-12-30,Missing Component,18,Fail
1933,1933,2025-12-30,Solder Defect,9,Pass
1934,1934,2025-12-30,PCB Damage,28,Fail
1935,1935,2025-12-30,Overheating,4,Pass
1936,1936,2025-12-31,PCB Damage,20,Fail
1937,1937,2025-12-31,Overheating,2,Pass
1938,1938,2025-12-31,Overheating,16,Fail
1939,1939,2025-12-31,Component Misplacement,7,Pass
1940,1940,2025-12-31,Overheating,11,Pass
1941,1941,2025-12-31,PCB Damage,6,Pass
1942,1942,2025-12-31,Component Misplacement,5,Pass
1943,1943,2025-12-31,PCB Damage,3,Pass
1944,1944,2025-12-31,Component Misplacement,11,Pass
1945,1945,2025-12-31,Missing Component,11,Pass
1946,1946,2025-12-31,Missing Component,24,Fail
1947,1947,2025-12-31,Overheating,4,Pass
1948,1948,2025-12-31,Overheating,4,Pass
1949,1949,2025-12-31,Component Misplacement,17,Fail
1950,1950,2025-12-31,Component Misplacement,10,Pass
1951,1951,2026-01-01,Overheating,13,Pass
1952,1952,2026-01-01,Solder Defect,2,Pass
1953,1953,2026-01-01,Overheating,7,Pass
1954,1954,2026-01-01,Component Misplacement,4,Pass
1955,1955,2026-01-01,PCB Damage,8,Pass
1956,1956,2026-01-01,Missing Component,5,Pass
1957,1957,2026-01-01,Missing Component,2,Pass
1958,1958,2026-01-01,Overheating,1,Pass
1959,1959,2026-01-01,Component Misplacement,8,Pass
1960,1960,2026-01-01,Component Misplacement,8,Pass
1961,1961,2026-01-01,Overheating,10,Pass
1962,1962,2026-01-01,Component Misplacement,5,Pass
1963,1963,2026-01-01,PCB Damage,9,Pass
1964,1964,2026-01-01,Overheating,6,Pass
1965,1965,2026-01-01,Component Misplacement,7,Pass
1966,1966,2026-01-02,Missing Component,14,Pass
1967,1967,2026-01-02,Component Misplacement,10,Pass
1968,1968,2026-01-02,PCB Damage,27,Fail
1969,1969,2026-01-02,Overheating,10,Pass
1970,1970,2026-01-02,Component Misplacement,13,Pass
1971,1971,2026-01-02,Solder Defect,5,Pass
1972,1972,2026-01-02,Missing Component,6,Pass
1973,1973,2026-01-02,Component Misplacement,4,Pass
1974,1974,2026-01-02,PCB Damage,19,Fail
1975,1975,2026-01-02,Overheating,9,Pass
1976,1976,2026-01-02,Solder Defect,16,Fail
1977,1977,2026-01-02,Overheating,20,Fail
1978,1978,2026-01-02,Component Misplacement,2,Pass
1979,1979,2026-01-02,Overheating,12,Pass
1980,1980,2026-01-02,Missing Component,15,Fail
1981,1981,2026-01-03,Missing Component,19,Fail
1982,1982,2026-01-03,Solder Defect,2,Pass
1983,1983,2026-01-03,Missing Component,2,Pass
1984,1984,2026-01-03,Missing Component,6,Pass
1985,1985,2026-01-03,Solder Defect,12,Pass
1986,1986,2026-01-03,Missing Component,8,Pass
1987,1987,2026-01-03,Overheating,13,Pass
1988,1988,2026-01-03,PCB Damage,6,Pass
1989,1989,2026-01-03,PCB Damage,13,Pass
1990,1990,2026-01-03,Overheating,7,Pass
1991,1991,2026-01-03,Solder Defect,1,Pass
1992,1992,2026-01-03,Overheating,5,Pass
1993,1993,2026-01-03,Component Misplacement,4,Pass
1994,1994,2026-01-03,Missing Component,20,Fail
1995,1995,2026-01-03,Overheating,10,Pass
1996,1996,2026-01-04,Solder Defect,17,Fail
1997,1997,2026-01-04,Component Misplacement,5,Pass
1998,1998,2026-01-04,Missing Component,9,Pass
1999,1999,2026-01-04,Missing Component,7,Pass
2000,2000,2026-01-04,Missing Component,2,Pass
2001,2001,2026-01-04,Missing Component,11,Pass
2002,2002,2026-01-04,Overheating,2,Pass
2003,2003,2026-01-04,Solder Defect,5,Pass
2004,2004,2026-01-04,Solder Defect,9,Pass
2005,2005,2026-01-04,Solder Defect,13,Pass
2006,2006,2026-01-04,Component Misplacement,6,Pass
2007,2007,2026-01-04,Solder Defect,8,Pass
2008,2008,2026-01-04,PCB Damage,2,Pass
2009,2009,2026-01-04,PCB Damage,20,Fail
2010,2010,2026-01-04,Overheating,9,Pass
2011,2011,2026-01-05,Missing Component,11,Pass
2012,2012,2026-01-05,Missing Component,18,Fail
2013,2013,2026-01-05,Solder Defect,5,Pass
2014,2014,2026-01-05,Solder Defect,6,Pass
2015,2015,2026-01-05,Component Misplacement,13,Pass
2016,2016,2026-01-05,Solder Defect,8,Pass
2017,2017,2026-01-05,PCB Damage,4,Pass
2018,2018,2026-01-05,Solder Defect,3,Pass
2019,2019,2026-01-05,Overheating,4,Pass
2020,2020,2026-01-05,Overheating,9,Pass
2021,2021,2026-01-05,Overheating,2,Pass
2022,2022,2026-01-05,PCB Damage,19,Fail
2023,2023,2026-01-05,Solder Defect,11,Pass
2024,2024,2026-01-05,Solder Defect,3,Pass
2025,2025,2026-01-05,Missing Component,10,Pass
2026,2026,2026-01-06,Overheating,11,Pass
2027,2027,2026-01-06,PCB Damage,17,Fail
2028,2028,2026-01-06,Component Misplacement,4,Pass
2029,2029,2026-01-06,Component Misplacement,4,Pass
2030,2030,2026-01-06,PCB Damage,7,Pass
2031,2031,2026-01-06,PCB Damage,6,Pass
2032,2032,2026-01-06,Missing Component,14,Pass
2033,2033,2026-01-06,PCB Damage,8,Pass
2034,2034,2026-01-06,Component Misplacement,5,Pass
2035,2035,2026-01-06,Component Misplacement,22,Fail
2036,2036,2026-01-06,Overheating,8,Pass
2037,2037,2026-01-06,PCB Damage,10,Pass
2038,2038,2026-01-06,Component Misplacement,13,Pass
2039,2039,2026-01-06,Overheating,11,Pass
2040,2040,2026-01-06,PCB Damage,10,Pass
2041,2041,2026-01-07,Solder Defect,10,Pass
2042,2042,2026-01-07,Missing Component,8,Pass
2043,2043,2026-01-07,Overheating,9,Pass
2044,2044,2026-01-07,Missing Component,4,Pass
2045,2045,2026-01-07,Missing Component,7,Pass
2046,2046,2026-01-07,Solder Defect,12,Pass
2047,2047,2026-01-07,Component Misplacement,10,Pass
2048,2048,2026-01-07,Missing Component,15,Fail
2049,2049,2026-01-07,Solder Defect,16,Fail
2050,2050,2026-01-07,Missing Component,11,Pass
2051,2051,2026-01-07,Missing Component,11,Pass
2052,2052,2026-01-07,PCB Damage,3,Pass
2053,2053,2026-01-07,Component Misplacement,15,Fail
2054,2054,2026-01-07,Component Misplacement,17,Fail
2055,2055,2026-01-07,PCB Damage,12,Pass
2056,2056,2026-01-08,PCB Damage,12,Pass
2057,2057,2026-01-08,PCB Damage,18,Fail
2058,2058,2026-01-08,Overheating,9,Pass
2059,2059,2026-01-08,Missing Component,16,Fail
2060,2060,2026-01-08,Solder Defect,12,Pass
2061,2061,2026-01-08,PCB Damage,11,Pass
2062,2062,2026-01-08,Overheating,17,Fail
2063,2063,2026-01-08,Missing Component,16,Fail
2064,2064,2026-01-08,Missing Component,17,Fail
2065,2065,2026-01-08,PCB Damage,22,Fail
2066,2066,2026-01-08,Missing Component,5,Pass
2067,2067,2026-01-08,Overheating,13,Pass
2068,2068,2026-01-08,Component Misplacement,3,Pass
2069,2069,2026-01-08,PCB Damage,1,Pass
2070,2070,2026-01-08,Missing Component,9,Pass
2071,2071,2026-01-09,Overheating,13,Pass
2072,2072,2026-01-09,Missing Component,7,Pass
2073,2073,2026-01-09,Solder Defect,3,Pass
2074,2074,2026-01-09,Overheating,10,Pass
2075,2075,2026-01-09,Component Misplacement,16,Fail
2076,2076,2026-01-09,Missing Component,17,Fail
2077,2077,2026-01-09,Missing Component,5,Pass
2078,2078,2026-01-09,Component Misplacement,21,Fail
2079,2079,2026-01-09,Component Misplacement,6,Pass
2080,2080,2026-01-09,Missing Component,12,Pass
2081,2081,2026-01-09,Component Misplacement,6,Pass
2082,2082,2026-01-09,Solder Defect,20,Fail
2083,2083,2026-01-09,Overheating,4,Pass
2084,2084,2026-01-09,Missing Component,5,Pass
2085,2085,2026-01-09,Overheating,15,Fail
2086,2086,2026-01-10,Component Misplacement,9,Pass
2087,2087,2026-01-10,Missing Component,12,Pass
2088,2088,2026-01-10,Overheating,5,Pass
2089,2089,2026-01-10,Solder Defect,8,Pass
2090,2090,2026-01-10,Overheating,22,Fail
2091,2091,2026-01-10,Missing Component,4,Pass
2092,2092,2026-01-10,Component Misplacement,11,Pass
2093,2093,2026-01-10,Missing Component,15,Fail
2094,2094,2026-01-10,Overheating,11,Pass
2095,2095,2026-01-10,Missing Component,22,Fail
2096,2096,2026-01-10,Component Misplacement,3,Pass
2097,2097,2026-01-10,Overheating,9,Pass
2098,2098,2026-01-10,Overheating,13,Pass
2099,2099,2026-01-10,PCB Damage,17,Fail
2100,2100,2026-01-10,Overheating,11,Pass
2101,2101,2026-01-11,Missing Component,11,Pass
2102,2102,2026-01-11,Missing Component,3,Pass
2103,2103,2026-01-11,Overheating,6,Pass
2104,2104,2026-01-11,Component Misplacement,1,Pass
2105,2105,2026-01-11,Solder Defect,4,Pass
2106,2106,2026-01-11,PCB Damage,4,Pass
2107,2107,2026-01-11,Component Misplacement,5,Pass
2108,2108,2026-01-11,Solder Defect,3,Pass
2109,2109,2026-01-11,Component Misplacement,4,Pass
2110,2110,2026-01-11,Solder Defect,10,Pass
2111,2111,2026-01-11,Component Misplacement,4,Pass
2112,2112,2026-01-11,Solder Defect,18,Fail
2113,2113,2026-01-11,Missing Component,7,Pass
2114,2114,2026-01-11,Component Misplacement,6,Pass
2115,2115,2026-01-11,Overheating,15,Fail
2116,2116,2026-01-12,Component Misplacement,27,Fail
2117,2117,2026-01-12,PCB Damage,7,Pass
2118,2118,2026-01-12,Component Misplacement,24,Fail
2119,2119,2026-01-12,Overheating,12,Pass
2120,2120,2026-01-12,Component Misplacement,14,Pass
2121,2121,2026-01-12,Missing Component,2,Pass
2122,2122,2026-01-12,Solder Defect,9,Pass
2123,2123,2026-01-12,Component Misplacement,4,Pass
2124,2124,2026-01-12,Missing Component,11,Pass
2125,2125,2026-01-12,Overheating,2,Pass
2126,2126,2026-01-12,Missing Component,5,Pass
2127,2127,2026-01-12,Missing Component,13,Pass
2128,2128,2026-01-12,Overheating,6,Pass
2129,2129,2026-01-12,Overheating,4,Pass
2130,2130,2026-01-12,Component Misplacement,18,Fail
2131,2131,2026-01-13,Missing Component,5,Pass
2132,2132,2026-01-13,Component Misplacement,5,Pass
2133,2133,2026-01-13,Solder Defect,3,Pass
2134,2134,2026-01-13,Component Misplacement,15,Fail
2135,2135,2026-01-13,Overheating,4,Pass
2136,2136,2026-01-13,Missing Component,28,Fail
2137,2137,2026-01-13,Solder Defect,5,Pass
2138,2138,2026-01-13,Missing Component,18,Fail
2139,2139,2026-01-13,Solder Defect,19,Fail
2140,2140,2026-01-13,Missing Component,19,Fail
2141,2141,2026-01-13,PCB Damage,6,Pass
2142,2142,2026-01-13,PCB Damage,10,Pass
2143,2143,2026-01-13,Component Misplacement,11,Pass
2144,2144,2026-01-13,Solder Defect,6,Pass
2145,2145,2026-01-13,Overheating,10,Pass
2146,2146,2026-01-14,Overheating,8,Pass
2147,2147,2026-01-14,Overheating,11,Pass
2148,2148,2026-01-14,Overheating,4,Pass
2149,2149,2026-01-14,Missing Component,5,Pass
2150,2150,2026-01-14,Solder Defect,6,Pass
2151,2151,2026-01-14,Missing Component,3,Pass
2152,2152,2026-01-14,PCB Damage,7,Pass
2153,2153,2026-01-14,PCB Damage,20,Fail
2154,2154,2026-01-14,Solder Defect,6,Pass
2155,2155,2026-01-14,PCB Damage,17,Fail
2156,2156,2026-01-14,Component Misplacement,6,Pass
2157,2157,2026-01-14,Component Misplacement,5,Pass
2158,2158,2026-01-14,Solder Defect,8,Pass
2159,2159,2026-01-14,Solder Defect,5,Pass
2160,2160,2026-01-14,Component Misplacement,3,Pass
2161,2161,2026-01-15,Solder Defect,10,Pass
2162,2162,2026-01-15,PCB Damage,5,Pass
2163,2163,2026-01-15,PCB Damage,5,Pass
2164,2164,2026-01-15,Missing Component,8,Pass
2165,2165,2026-01-15,PCB Damage,13,Pass
2166,2166,2026-01-15,Missing Component,18,Fail
2167,2167,2026-01-15,Solder Defect,11,Pass
2168,2168,2026-01-15,PCB Damage,2,Pass
2169,2169,2026-01-15,PCB Damage,3,Pass
2170,2170,2026-01-15,Component Misplacement,16,Fail
2171,2171,2026-01-15,Missing Component,11,Pass
2172,2172,2026-01-15,Missing Component,5,Pass
2173,2173,2026-01-15,Missing Component,5,Pass
2174,2174,2026-01-15,Component Misplacement,8,Pass
2175,2175,2026-01-15,Missing Component,6,Pass
2176,2176,2026-01-16,PCB Damage,5,Pass
2177,2177,2026-01-16,Solder Defect,21,Fail
2178,2178,2026-01-16,Solder Defect,13,Pass
2179,2179,2026-01-16,Overheating,6,Pass
2180,2180,2026-01-16,PCB Damage,25,Fail
2181,2181,2026-01-16,Component Misplacement,15,Fail
2182,2182,2026-01-16,Solder Defect,3,Pass
2183,2183,2026-01-16,Component Misplacement,3,Pass
2184,2184,2026-01-16,PCB Damage,4,Pass
2185,2185,2026-01-16,Missing Component,15,Fail
2186,2186,2026-01-16,PCB Damage,14,Pass
2187,2187,2026-01-16,PCB Damage,24,Fail
2188,2188,2026-01-16,Solder Defect,6,Pass
2189,2189,2026-01-16,Component Misplacement,15,Fail
2190,2190,2026-01-16,Overheating,8,Pass
2191,2191,2026-01-17,Missing Component,9,Pass
2192,2192,2026-01-17,PCB Damage,13,Pass
2193,2193,2026-01-17,Component Misplacement,15,Fail
2194,2194,2026-01-17,Component Misplacement,19,Fail
2195,2195,2026-01-17,PCB Damage,17,Fail
2196,2196,2026-01-17,Missing Component,16,Fail
2197,2197,2026-01-17,PCB Damage,10,Pass
2198,2198,2026-01-17,Solder Defect,14,Pass
2199,2199,2026-01-17,Missing Component,7,Pass
2200,2200,2026-01-17,Missing Component,8,Pass
2201,2201,2026-01-17,PCB Damage,11,Pass
2202,2202,2026-01-17,Overheating,4,Pass
2203,2203,2026-01-17,Overheating,9,Pass
2204,2204,2026-01-17,Solder Defect,3,Pass
2205,2205,2026-01-17,Solder Defect,15,Fail
2206,2206,2026-01-18,Overheating,20,Fail
2207,2207,2026-01-18,Missing Component,5,Pass
2208,2208,2026-01-18,Overheating,14,Pass
2209,2209,2026-01-18,Solder Defect,2,Pass
2210,2210,2026-01-18,PCB Damage,2,Pass
2211,2211,2026-01-18,PCB Damage,6,Pass
2212,2212,2026-01-18,Component Misplacement,6,Pass
2213,2213,2026-01-18,PCB Damage,13,Pass
2214,2214,2026-01-18,Solder Defect,10,Pass
2215,2215,2026-01-18,Component Misplacement,12,Pass
2216,2216,2026-01-18,Component Misplacement,18,Fail
2217,2217,2026-01-18,Missing Component,15,Fail
2218,2218,2026-01-18,Overheating,10,Pass
2219,2219,2026-01-18,Component Misplacement,23,Fail
2220,2220,2026-01-18,PCB Damage,8,Pass
2221,2221,2026-01-19,Solder Defect,3,Pass
2222,2222,2026-01-19,Overheating,14,Pass
2223,2223,2026-01-19,Component Misplacement,12,Pass
2224,2224,2026-01-19,Missing Component,18,Fail
2225,2225,2026-01-19,Component Misplacement,2,Pass
2226,2226,2026-01-19,Component Misplacement,10,Pass
2227,2227,2026-01-19,Missing Component,14,Pass
2228,2228,2026-01-19,PCB Damage,8,Pass
2229,2229,2026-01-19,Component Misplacement,7,Pass
2230,2230,2026-01-19,Component Misplacement,2,Pass
2231,2231,2026-01-19,Solder Defect,5,Pass
2232,2232,2026-01-19,Overheating,13,Pass
2233,2233,2026-01-19,Component Misplacement,7,Pass
2234,2234,2026-01-19,Missing Component,7,Pass
2235,2235,2026-01-19,Missing Component,17,Fail
2236,2236,2026-01-20,PCB Damage,16,Fail
2237,2237,2026-01-20,Overheating,6,Pass
2238,2238,2026-01-20,Component Misplacement,13,Pass
2239,2239,2026-01-20,PCB Damage,8,Pass
2240,2240,2026-01-20,Missing Component,14,Pass
2241,2241,2026-01-20,Solder Defect,6,Pass
2242,2242,2026-01-20,PCB Damage,12,Pass
2243,2243,2026-01-20,Solder Defect,8,Pass
2244,2244,2026-01-20,Overheating,3,Pass
2245,2245,2026-01-20,PCB Damage,13,Pass
2246,2246,2026-01-20,PCB Damage,26,Fail
2247,2247,2026-01-20,Overheating,12,Pass
2248,2248,2026-01-20,Component Misplacement,2,Pass
2249,2249,2026-01-20,PCB Damage,17,Fail
2250,2250,2026-01-20,PCB Damage,1,Pass
2251,2251,2026-01-21,Overheating,14,Pass
2252,2252,2026-01-21,Solder Defect,5,Pass
2253,2253,2026-01-21,Solder Defect,15,Fail
2254,2254,2026-01-21,Overheating,9,Pass
2255,2255,2026-01-21,PCB Damage,4,Pass
2256,2256,2026-01-21,Component Misplacement,5,Pass
2257,2257,2026-01-21,Solder Defect,6,Pass
2258,2258,2026-01-21,Overheating,11,Pass
2259,2259,2026-01-21,PCB Damage,1,Pass
2260,2260,2026-01-21,Missing Component,1,Pass
2261,2261,2026-01-21,Solder Defect,13,Pass
2262,2262,2026-01-21,Component Misplacement,6,Pass
2263,2263,2026-01-21,Component Misplacement,7,Pass
2264,2264,2026-01-21,Missing Component,13,Pass
2265,2265,2026-01-21,Solder Defect,4,Pass
2266,2266,2026-01-22,Overheating,3,Pass
2267,2267,2026-01-22,Solder Defect,9,Pass
2268,2268,2026-01-22,Missing Component,17,Fail
2269,2269,2026-01-22,PCB Damage,4,Pass
2270,2270,2026-01-22,PCB Damage,13,Pass
2271,2271,2026-01-22,Overheating,19,Fail
2272,2272,2026-01-22,Component Misplacement,4,Pass
2273,2273,2026-01-22,Solder Defect,2,Pass
2274,2274,2026-01-22,Component Misplacement,8,Pass
2275,2275,2026-01-22,PCB Damage,13,Pass
2276,2276,2026-01-22,Overheating,10,Pass
2277,2277,2026-01-22,PCB Damage,18,Fail
2278,2278,2026-01-22,Missing Component,10,Pass
2279,2279,2026-01-22,Solder Defect,9,Pass
2280,2280,2026-01-22,Overheating,4,Pass
2281,2281,2026-01-23,Solder Defect,17,Fail
2282,2282,2026-01-23,Missing Component,4,Pass
2283,2283,2026-01-23,Component Misplacement,9,Pass
2284,2284,2026-01-23,PCB Damage,25,Fail
2285,2285,2026-01-23,Missing Component,17,Fail
2286,2286,2026-01-23,Missing Component,2,Pass
2287,2287,2026-01-23,Missing Component,18,Fail
2288,2288,2026-01-23,Solder Defect,16,Fail
2289,2289,2026-01-23,Component Misplacement,3,Pass
2290,2290,2026-01-23,Component Misplacement,20,Fail
2291,2291,2026-01-23,PCB Damage,13,Pass
2292,2292,2026-01-23,Solder Defect,4,Pass
2293,2293,2026-01-23,Overheating,4,Pass
2294,2294,2026-01-23,PCB Damage,25,Fail
2295,2295,2026-01-23,Component Misplacement,6,Pass
2296,2296,2026-01-24,Overheating,19,Fail
2297,2297,2026-01-24,Missing Component,2,Pass
2298,2298,2026-01-24,Solder Defect,2,Pass
2299,2299,2026-01-24,Missing Component,21,Fail
2300,2300,2026-01-24,Solder Defect,3,Pass
2301,2301,2026-01-24,Component Misplacement,12,Pass
2302,2302,2026-01-24,Overheating,16,Fail
2303,2303,2026-01-24,Missing Component,20,Fail
2304,2304,2026-01-24,PCB Damage,5,Pass
